id,nombre_comercial,id_externo,precio
8300,Golosinas dinorex Trolli bolsa 100 g,275889,1.09
8303,Infusión de arándanos Hornimans 20 unidades,268925,2.99
8304,Regaliz negro gourmet Fini bolsa 180 g,301640,2.29
8305,Gominolas Mini Mochis Fini bolsa 90 g,273240,1.09
8306,Preparado para bizcocho sin gluten Dr. Oetker caja 410 g,225149,4.99
8307,Golosinas de regaliz black edition Haribo bolsa 150 g,198262,1.79
8308,Caramelos masticables dipper ball Vidal bolsa 70 g,296777,1.0
8309,Cápsulas de café ristretto descafeinado L'Or 20 unidades,273719,7.99
8310,Cápsulas de café fuerte gran aroma Marcilla 28 unidades,168486,5.75
8311,Té verde a la menta Hornimans 20 unidades,31913,2.99
8312,Golosinas octopus blue Trolli bolsa 100 g,303233,1.09
8313,Cápsulas de café lungo L'Or 16 unidades,227913,7.29
8314,Cápsulas de café onyx L'Or 10 unidades,235855,4.29
8315,Cápsulas de café India Farmers Origins 10 unidades,273986,3.69
8317,Eritritol Natur Wassy bolsa 200 g,294594,3.19
8319,Bombones rellenos de cereza al licor Trapa bolsa 120 g,293458,3.29
8321,Regaliz rojo surtido sensation red mix Fini bolsa 165 g,282576,2.19
8323,Bombones artesanía Trapa caja 72 g,282397,1.5
8324,Golosinas favoritos fusión Haribo bolsa 150 g,293709,1.79
8325,Surtido de bombones seducción Trapa bolsa 56 g,293457,1.5
8326,Mini regalices sour boom colour mix Fini bolsa 90 g,301334,1.19
8327,Crema de galletas crunchy Lotus bote 380 g,306509,3.79
8328,Barritas de barquillo combix Huesitos bolsa 100 g,304814,1.79
8330,Nubes mix Haribo bolsa 175 g,188691,2.49
8331,Caramelos sabor café expresso Solano bolsa 99 g,243907,3.49
8332,Sirope de arce puro Mary Lee bote 250 ml,298151,6.49
8333,Sirope de caña antigoteo Ramiflor frasco 500 g,274320,3.5
8334,Golosinas cocktail pika Haribo bolsa 150 g,309483,1.99
8335,Golosinas mega torcidas sabor cereza Haribo bolsa 200 g,285648,2.49
8336,Golosinas balla stixx sabor frambuesa Haribo bolsa 200 g,230335,2.49
8337,Azúcar blanco en terrones Azucarera caja 500 g,189182,1.39
8338,Chicles sabor menta 60 minutos sin azúcar Trident bolsa 39.6 g,278214,1.95
8339,Azúcar amarillo Sidul paquete 500 g,307278,1.0
8340,Gelatina sabor limón Royal caja 114 g,262263,2.85
8342,Piruleta marshmallow Pascua Menudos Duendes 30 g,310306,1.29
8343,Golosinas surtidas licorice allsorts Vidal 90 g,309919,1.09
8345,Toffees sin azúcar Vidal 80 g,309920,1.59
8346,Golosinas lenguas sour Chupa Chups bolsa 145 g,284716,2.35
8347,Golosinas red noodles Damel bolsa 200 g,296307,1.29
8348,Cápsulas de café Áfricas Farmers Origins 18 unidades,309571,5.25
8349,Chicles de melón Migueláñez bolsa 125 g,295267,1.95
8350,Golosinas torcidas rellenas de pica pica Fini bolsa 165 g,272844,2.09
8351,Regaliz rellenos torcido Damel 150 g,310993,1.09
8352,Chicles sabor menta sin azúcar Trident bolsa 43 g,169497,1.65
8353,Chicles sabor hierbabuena sin azúcar Trident bolsa 43 g,179257,1.0
8354,Café soluble sabor avellana Nescafé 95 g,307733,4.95
8356,Rooibos y pétalos de girasol Dia Tetería 12 unidades,286151,1.89
8357,Infusión de frutos rojos con hibisco Dia Tetería 12 unidades,286150,1.89
8358,Té negro sabor vainilla y caramelo Dia Tetería 12 unidades,286149,1.89
8359,Galletas dorada maría Galleteca de Dia paquete 800 g,149293,1.39
8360,Galletas relieve Galleteca de Dia caja 735 g,12008,1.6
8361,Galletas hookies tuestis Gullón caja 400 + 200 g gratis,169611,1.25
8362,Galletas de desayuno Cuétara Tostarica caja 570 g,148067,2.95
8363,Galletas de cereales con vitaminas Artiach Dinosaurus caja 411 g,37967,3.49
8364,Galletas digestive Galleteca de Dia paquete 400 g,302577,0.89
8365,Galletas con canela Cuétara Napolitanas caja 426 g,296177,2.79
8366,Galletas digestive con avena y trigo Galleteca de Dia caja 425 g,141787,1.09
8370,Galletas Cuétara María Oro bolsa 600 g,298563,3.39
8371,Galletas rellenas de crema de limón Cuétara paquete 150 g,114234,1.2
8372,Galletas rellenas de caramelo salado Galleteca de Dia bolsa 120 g,303710,1.45
8373,Obleas con doble relleno cards Kinder bolsa 26 g,302926,0.79
8374,Galletas con fibra sin azúcares Diet fibra bolsa 240 g,20924,1.65
8375,Galletas integrales sin azúcar Florbu bolsa 350 g,285656,2.49
8376,Galletas maría sin azúcares Gullón caja 400 g,132980,2.65
8377,Mini galletas Los Simpsons Arluy bolsa 400 g,176414,3.95
8379,Barquillos de vainilla sin azúcares Gullón bolsa 180 g,14159,2.05
8380,Galletas sin sal y sin azúcar Gullón Ligera paquete 200 g,28696,1.29
8382,Wafer rolls Nickelodeon caja 150 g,275631,1.89
8383,Mini galletas choco blanco Artiach Dinosaurus bolsa 120 g,304649,1.6
8384,Galletas digestive con muesli Gullón caja 365 g,100269,2.19
8385,Galletas de desayuno Artiach Chiquilin caja 525 g,295426,3.65
8386,Galletas maría Galleteca de Dia paquete 200 g,302575,0.45
8387,Galletas integral con avena y naranja Gullón caja 425 g,232245,2.15
8388,Barquillos wafer mix Florbu bolsa 330 g,285655,2.19
8389,Galletas integrales Gullón Active paquete 280 g,64620,1.59
8390,Galletas de desayuno con fibra Cuétara Tostarica caja 760 g,207882,4.25
8391,Mini galletas rellenas de crema Oreo caja 160 g,273426,1.91
8393,"Galletas integrales muesli, naranja y pasas Galleteca de Dia bolsa 120 g",307959,1.0
8394,Galletas digestive original Fontaneda caja 700 g,162446,3.99
8395,Galletas a cucharadas ositos sabor choco Artiach Chiquilin caja 320 g,296178,3.49
8396,Galletas pretzel rosa Galleteca de Dia 100 g,309213,1.59
8397,Galletas saladas con sal marina Elephant bolsa 70 g,307601,1.0
8398,Galletas saladas tomate y hierbas Elephant bolsa 70 g,307600,1.0
8399,Galletas crackers saladas Ritz caja 200 g,310220,2.85
8400,Galletas saladas con quinoa y chía Gullón bote 250 g,310375,1.99
8402,Galletas de desayuno la buena maría Fontaneda caja 800 g,34338,3.3
8403,Galletas caramelizadas rellenas de crema de vainilla Lotus Biscoff bolsa 150 g,275423,1.85
8405,Crackers sabor queso Tuc bolsa 100 g,172755,1.6
8406,Galletas maría sin gluten Gullón caja 400 g,164754,3.05
8407,Mini galletas de hojaldre Artiach Princesa caja 120 g,140753,2.29
8408,Papilla de cereales y galleta Nestlé caja 475 g,293490,4.15
8409,Barquillos tradicionales Rifacli Neula caja 48 g,260097,0.59
8410,Tortitas con coco Inés Rosales bolsa 120 g,307320,1.99
8414,Copos suaves de avena integral bio Ecocesta bolsa 500 g,168881,2.45
8416,Muesli extra Gran Dia caja 500 g,222746,1.99
8417,Cereales de copos de maíz con azúcar Gran Dia caja 500 g,37253,1.99
8420,Salmas clásicas Zenissimo caja 144 g,308839,2.59
8422,Cereales copos de trigo integral fibre flakes Gran Dia caja 375 g,53222,1.89
8424,Barritas de avena y pasas con zanahoria y naranja Gran Dia caja 138 g,306045,1.59
8426,Cereales de desayuno con avena integral Nestlé Cheerios caja 300 g,267700,3.89
8427,Cereales de desayuno trix Trix caja 300 g,305848,3.79
8428,Cereales de desayuno surtidos variety Kellogg's caja 220 g,261554,4.95
8429,"Barritas energéticas con dátil, coco y nueces Just loading bolsa 40 g",287449,1.09
8430,Cereales de desayuno Kellogg's Froot Loops caja 375 g,242982,4.99
8431,Tortitas de espelta bio Ecocesta bolsa 108 g,257255,1.89
8432,Mini tortitas pop corn Bicentury bolsa 70 g,205532,1.69
8433,Tortitas de maíz sabor barbacoa Bicentury bolsa 123.5 g,258470,2.39
8435,Muesli crujiente alto en proteínas sin gluten Esgir bolsa 300 g,309168,3.25
8436,Cereales copos de maíz corn flakes sin gluten Nestlé caja 375 g,191844,4.09
8437,Barrita energética sabor cacahuete con creatina Just loading bolsa 40 g,309208,1.29
8438,Cereales granola con avena Kellogg's Special K bolsa 320 g,310548,2.99
8439,Salvado de avena sin gluten Esgir bolsa 300 g,309169,2.69
8441,Barritas energéticas sabor cacahuete con probióticos Just loading caja 105 g,307920,3.49
8442,Cereales integrales con miel Nestlé Estrellitas caja 270 g,18319,2.99
8443,Cereales de desayuno surtidos mix Nestlé caja 190 g,263535,4.49
8444,Barritas de cereales sin gluten Nestlé caja 88 g,298227,1.99
8445,Cereales extra original Kellogg's Extra bolsa 375 g,225816,4.75
8446,Barritas energéticas sabor muffin de arándanos con probióticos Just loading caja 105 g,307919,3.49
8447,Smacks Kellogg's 330 g,310752,3.99
8450,Papilla 8 cereales sin azúcares añadidos Hero Baby caja 410 g,257968,3.9
8451,Paté para perro con ternera Deliperro de Dia tarrina 300 g,297340,0.95
8452,Paté para perro con pollo Deliperro de Dia tarrina 300 g,297341,0.95
8453,Paté para perros con buey Deliperro de Dia tarrina 150 g,297347,0.89
8454,Paté para perros cachorros con pollo Deliperro de Dia tarrina 300 g,297345,0.95
8455,Paté para perros mini junior con pollo y pavo Deliperro de Dia tarrina 150 g,297350,0.89
8456,Alimento para gatos con pollo Vitakraft bolsa 85 g,303473,0.8
8457,Paté para perros senior con pollo Deliperro de Dia tarrina 300 g,297343,0.95
8458,Paté para gato con buey Deligato de Dia tarrina 100 g,297336,0.5
8459,Paté para gato esterilizado con pollo Deligato de Dia tarrina 100 g,297338,0.59
8460,Alimento para gatos esterilizados con pollo Deligato de Dia bolsa 800 g,303526,2.99
8462,Alimento para gatos anti bolas con pollo Deligato de Dia bolsa 800 g,303527,2.99
8463,Filtros de café Super Paco de Dia 40 unidades,306518,0.88
8464,Filtros de café Melitta 40 unidades,245467,2.69
8465,Café verde con zinc y colina Vivisima+ caja 40 unidades,219665,3.59
8466,Gel energético cafeína sabor frutos del bosque Vitaldin caja 3 x 40 g,309567,2.75
8469,Champú familiar botella 1 L,290117,1.19
8471,Champú brillo & vitalidad Schwarzkopf botella 400 ml,267618,2.69
8473,Recambio champú hidratante intenso profesional Dia Imaqe bolsa 750 ml,290121,1.79
8474,Champú con keratina fortificante Flex botella 650 ml,152591,3.69
8475,Champú hidratación intensa cabello seco Tresemmé botella 685 ml,301436,5.69
8476,Champú fortificante con extracto cebolla Dia Imaqe botella 380 ml,304635,2.95
8477,Champú purificante con ácido hialurónico Elvive botella 300 ml,302127,3.59
8478,Champú reconstructor cabello largo Elvive botella 300 ml,301047,3.59
8480,Champú hidratante plátano Fruit Revolution Dia Imaqe botella 400 ml,289587,2.49
8481,Champú para pelo rizado Método Curly Dia Imaqe botella 400 ml,297147,3.6
8482,Champú fortificante cabello frágil Elvive botella 300 ml,301045,3.59
8483,Champú en seco Dia Imaqe spray 200 ml,306916,2.0
8484,Champú con keratina para cabello normal Flex botella 650 ml,151922,3.69
8485,Champú 7 hierbas Schwarzkopf botella 400 ml,291097,2.29
8486,Champú pelo teñido keratina profesional Dia Imaqe botella 750 ml,290120,1.99
8487,Champú reparador Dia Imaqe botella 380 ml,304638,3.6
8488,Champú tesoros de miel Original Remedies botella 250 ml,206382,2.99
8489,Champú ultra hidratante Dia Imaqe botella 380 ml,304637,3.6
8490,Champú con keratina para cabello graso Flex botella 650 ml,151921,3.69
8491,Champú cuidado clásico todo tipo de cabellos Tresemmé botella 685 ml,301437,5.69
8492,Champú suavidad aroma a rosas Herbal Essences botella 350 ml,304622,5.29
8493,Champú matificante cabello rubio-decolorado Dia Imaqe botella 380 ml,304636,3.6
8494,Gel y champú infantil 2 en 1 Planeta Bebé de Dia bote 500 ml,304855,1.9
8495,Champú anticaspa con aloe vera Schwarzkopf botella 400 ml,305614,2.69
8496,Champú volumen Dia Imaqe botella 380 ml,305188,3.6
8497,Gel y champú sport hombre Dia Imaqe botella 300 ml,304686,1.45
8499,Champú color protect & shine Schwarzkopf botella 400 ml,267610,2.69
8501,Champú anticaspa dos en uno clásico H&s botella 250 ml,301683,3.29
8503,Champú anticaspa prevención de la caída H&s botella 250 ml,301681,3.29
8507,Champú glicolic gloss Elvive botella 300 ml,247595,3.59
8508,Champú gold Johnson bote 750 ml,255950,4.89
8509,Champú seco original Batiste spray 200 ml,278657,3.49
8510,Champú fortificante fuerza y brillo cabello normal Fructis botella 300 ml,21281,3.99
8511,Champú hidra rizos Fructis botella 300 ml,134273,3.99
8512,Champú adiós daños repara y fortifica Fructis botella 300 ml,171646,3.99
8513,Champú repara & regenera Schwarzkopf botella 400 ml,267620,2.69
8514,Champú de carbón magnético Original Remedies botella 250 ml,293345,2.99
8515,Gel y champú balance Dia Imaqe botella 300 ml,304687,1.45
8516,Gel de ducha avena botella 1 L,273851,1.09
8517,Gel de ducha hidratante de almendras y miel Dia Imaqe botella 750 ml,273855,1.49
8518,Gel de ducha avena Instituto Español botella 1.25 L,188783,2.55
8519,Gel Limpiador wc Lejía perfumada Super Paco de Dia botella 1 L,269409,0.95
8520,Recambio gel de ducha zero Dia Imaqe bolsa 1 L,273849,1.65
8521,Gel de ducha aloe vera Instituto Español botella 1.25 L,231201,2.55
8522,Gel de ducha vainilla y macadamia Fruit Revolution Dia Imaqe botella 750 ml,273963,1.55
8523,Gel de ducha tonificante termal Dia Imaqe botella 750 ml,273858,1.49
8524,Recambio jabón de manos de aloe vera Dia Imaqe bolsa 500 ml,273842,0.85
8525,Gel de ducha antioxidante oliva Dia Imaqe botella 750 ml,273853,1.49
8526,Gel de ducha hidratante Sanex Neutro 600 ml,197474,3.15
8527,Gel de baño nutritivo original Lactovit botella 750 ml,294087,2.95
8528,Gel desatascador para tuberías Super Paco de Dia botella 1 L,274783,1.85
8529,Lavavajillas a mano concentrado ultra Super Paco de Dia botella 500 ml,273987,0.92
8530,Gel de ducha elixir de argán Natural Honey botella 650 ml,241741,2.55
8531,Gel de ducha con glicerina clásico Dia Imaqe botella 750 ml,273857,1.49
8533,Gel de ducha coco Natural Honey botella 650 ml,241743,2.55
8534,Gel de ducha original Dove botella 450 ml,304303,2.79
8535,Gel de ducha Zero sin colorantes Dia Imaqe bote 750 ml,273848,1.55
8536,Recambio jabón de manos almendra y miel Dia Imaqe bolsa 500 ml,273839,0.99
8537,Gel de ducha hidratante con rosa y jazmín Dia Imaqe botella 750 ml,273846,1.55
8538,Gel Limpiador wc pino Super Paco de Dia botella 1 L,269408,1.19
8539,Jabón de manos uva roja Dia Imaqe pastilla 100 g,307426,1.0
8540,Gel Limpiador wc azul marino Super Paco de Dia botella 1 L,269407,1.19
8541,Gel de ducha lima y menta Dia Imaqe 400 ml,310226,1.45
8542,Gel de ducha hidratante con glicerina Dia Imaqe botella 750 ml,273847,1.55
8543,Gel de ducha clásico Moussel botella 650 ml,288302,3.79
8545,Esponja de baño flor acción exfoliante Dia Imaqe bolsa 1 unidad,293505,0.85
8546,Gel de ducha hidratante cuidado experto Sanex botella 250 ml,151912,1.99
8547,Gel de baño Aloe Vera La toja botella 600 ml,303240,2.99
8548,Lavavajillas a mano formula mejorada Flota botella 1.1 L,151954,1.59
8549,Gel de ducha hidratante cuidado experto Sanex botella 600 ml,197473,3.15
8550,Lavavajillas máquina gel todo en 1 Super Paco de Dia botella 36 lavados 648 ml,273995,4.09
8551,Jabón de manos avena Dia Imaqe pastilla 100 g,302917,1.0
8552,Gel desinfectante wc aroma fresco Sanicentro   botella 1 L,289546,1.99
8555,Jabón de manos Tradición Dia Imaqe bote 500 ml,300927,1.3
8556,Gel de ducha aromaterapia con extracto de lavanda Dia Imaqe botella 400 ml,303382,1.9
8557,Gel energético electrolitos sabor lima Vitaldin caja 3 x 55 ml,309566,2.99
8558,Jabón de manos aromaterapia lavanda Dia Imaqe bote 240 ml,303383,1.7
8559,Jabón de manos de aloe vera Dia Imaqe bote 500 ml,273844,1.05
8560,Jabón de manos de almendra y miel Dia Imaqe bote 500 ml,273835,1.39
8562,Jabón de manos con glicerina Dia Imaqe bote 500 ml,273836,1.4
8563,Gel íntimo Dia Imaqe bote 500 ml,289547,1.25
8564,Jabón de manos con rosa y jazmín Dia Imaqe bote 500 ml,273838,1.45
8565,Gel fijador perfect fix 24 hrs extrafuerte Giorgi line tubo 170 ml,152048,3.25
8567,Jabón de manos oliva Dia Imaqe bote 500 ml,273843,1.39
8568,Jabón de manos para niños Planeta Junior de Dia bote 500 ml,273840,1.4
8570,Gel íntimo delicado formula suave Chilly bote 250 ml,147117,4.69
8571,Gel limpiador facial refrescante aloe vera y hamamelis Dia Imaqe bote 250 ml,272024,2.6
8572,Gel de manos antiséptico Botikit de Dia bote 100 ml,274194,1.85
8573,Gel crema depilatorio corporal piel sensible Veet tubo 200 ml,152409,4.99
8574,Gel frío calmante para pies y piernas Dia Imaqe tubo 125 ml,290115,1.55
8575,Jabón de manos líquido para niños Johnson bote 300 ml,263376,1.99
8576,Gel aftersun con aloe vera Dia Imaqe 250 ml,274494,3.19
8578,Cera fijadora en gel ultra fuerte Giorgi line tubo 145 ml,248204,3.99
8579,Gel de afeitar Dia Imaqe spray 200 ml,297414,1.95
8580,Gel post picadura con aloe vera Bloom caja 1 unidad,179839,4.89
8581,Limpiador gel baño Super Paco de Dia botella 1.5 L,274787,1.45
8582,Ambientador gel aroma campos de lavanda Super Paco de Dia 150 g,296702,1.09
8583,Ambientador gel aroma flores blancas Super Paco de Dia 150 g,296701,1.09
8584,Detergente máquina líquido gel azul activo Colon botella 45 lavados,255101,12.49
8585,Detergente máquina líquido gel sensaciones Colon garrafa 45 lavados,280408,11.99
8586,Oxígeno activo blanco Super Paco de Dia frasco 1 Kg,274845,3.49
8587,Lavavajillas a mano concentrado ultra Fairy botella 1.15 L,160996,4.79
8589,Lavavajillas máquina todo en 1 limón Somat botella 40 lavados 640 ml,289195,4.99
8590,Lavavajillas máquina todo en 1 lima y limón Somat botella 60 lavados 1.08 L,296097,9.99
8678,Alimento para gatos esterilizados rico en buey Purina one bolsa 800 g,114374,5.99
8591,Esponjas de baño exfoliante suave Dia Imaqe bolsa 2 unidades,293507,1.3
8592,Esponja de baño infantil Suavipiel bolsa 1 unidad (modelos diferentes),245460,1.9
8593,Esponja de baño vegetal suave Dia Imaqe bolsa 1 unidad,293508,1.4
8594,Esponjas de baño de rizo extrasuave Dia Imaqe bolsa 2 unidades,293509,1.3
8595,Bomba de baño nutritiva frutos rojos Dia Imaqe caja 100 g,290292,2.5
8596,Detergente máquina líquido azul Super Paco de Dia garrafa 46 lavados,274002,4.15
8597,Detergente máquina líquido marsella Super Paco de Dia garrafa 61 lavados,273998,5.25
8598,Detergente máquina líquido marsella Super Paco de Dia garrafa 46 lavados,273997,4.29
8599,Detergente máquina líquido prendas delicadas Super Paco de Dia garrafa 66 lavados,274006,2.5
8600,Detergente máquina líquido colonia botella Super Paco de Dia garrafa 46 lavados,274003,4.25
8601,Detergente máquina líquido todo en 1 Dixan botella 30 lavados,140809,6.99
8602,Detergente máquina líquido blanco&color Super Paco de Dia botella 61 lavados,274001,6.89
8603,Detergente máquina cápsulas floral Super Paco de Dia bolsa 20 unidades,300980,3.69
8604,Detergente máquina líquido floral Super Paco de Dia garrafa 46 lavados,274004,4.25
8605,Detergente máquina cápsulas ultra poder Super Paco de Dia caja 18 unidades,300982,3.99
8606,Detergente máquina líquido blanco&color Super Paco de Dia botella 30 lavados,273999,4.59
8607,Detergente máquina líquido limpieza profunda Skip botella 53 lavados,299826,9.99
8608,Lejía con detergente Dia garrafa 2 L,1662,1.15
8609,Detergente máquina cápsulas all in 1 total Ariel caja 18 lavados,307941,6.9
8610,Lejía con detergente limón Dia garrafa 2 L,252380,1.15
