score,nombre_dia,nombre_mercadona,id_maestro,id_dia
77.92207792207793,Galleta rellena de chocolate Milka bolsa 156 g,Galletas rebuenas Hacendado rellenas de chocolate,P-2455,7896
77.92207792207793,Café molido natural descafeinado Dia Cafetería 250 g,Café monodosis descafeinado natural Hacendado,P-2601,8019
77.92207792207793,Azúcar moreno de caña integral Azucarera brik 500 g,Panela azúcar moreno de caña integral Hacendado,P-3048,8285
77.89473684210526,Sopa de pollo con fideos baja en sal Gallina Blanca 68 g,Sopa de pollo Gallina Blanca con fideos finos,P-3077,5295
77.89473684210526,Cereales rellenos de cacao y avellana Gran Dia caja 500 g,Cereales rellenos de crema de cacao y avellana Hacendado sin gluten,P-2252,7879
77.89473684210526,Caramelos de eucalipto y mentol sin azúcar Pectol bolsa 93 g,Caramelos sabor eucalipto y mentol Hacendado 0% azúcares,P-3225,8329
77.77777777777779,Batido de cacao energy Colacao botella 4 x 188 ml,Batido de chocolate ColaCao Energy,P-1820,4301
77.77777777777779,Queso fresco de cabra Dia El Cencerro 250 g,Queso fresco de cabra Hacendado,P-2054,4536
77.77777777777779,Muesli crujiente con frutas Gran Dia caja 500 g,Muesli Crunchy Hacendado con fruta,P-2264,4741
77.77777777777779,Sardinillas en aceite de girasol Dia Mari Marinera 2 x 65 g,Sardinillas picantes en aceite de girasol Hacendado,P-2758,5518
77.77777777777779,"Cerveza Corona 35,5 cl",Cerveza Corona,P-3331,6734
77.77777777777779,Garbanzos pedrosillanos Dia Vegecampo 1 Kg,Garbanzo pedrosillano Hacendado,P-2557,7400
77.77777777777779,Patatas fritas Santa Ana 140 g,Patatas fritas 0% sal añadida Hacendado,P-1024,7550
77.77777777777779,Patatas fritas Santa Ana 270 g,Patatas fritas 0% sal añadida Hacendado,P-1024,7668
77.77777777777779,Aceitunas sin hueso Jolca 90 g,Aceitunas negras sin hueso Hacendado,P-1437,7705
77.77777777777779,Cacao soluble ColaCao 1.1 Kg,Cacao soluble ColaCao original,P-2827,7805
77.77777777777779,Café en grano ecológico Ubago 500 g,Café en grano natural Hacendado,P-2773,8291
77.66990291262135,Chocolate negro con almendras enteras Nestlé Dark 150 g,Chocolate negro 72% de cacao Hacendado con almendras enteras,P-3164,7843
77.64705882352942,Cacao soluble instantáneo en sobres Nesquik 6 x 13.5 g,Cacao soluble instantáneo Nesquik,P-2826,7828
77.64705882352942,Galletas con pepitas de chocolate Chips Ahoy bolsa 128 g,8 Magdalenas con pepitas de chocolate,P-0936,7939
77.63157894736842,Galletas de cacao rellenas de crema bañadas con chocolate con leche Galleteca de Dia caja 252 g,Galletas de cacao Caocream bañadas de chocolate blanco Hacendado rellenas de crema,P-2466,4054
77.61194029850746,Queso fresco de vaca Dia El Cencerro 250 g,Queso fresco de vaca Burgo de Arias,P-2052,4522
77.61194029850746,Tarta red velvet congelada San Martín 625 g,Tarta red velvet Hacendado congelada,P-1212,6160
77.55102040816327,Chocolate con leche relleno de caramelo Milka 100 g,Chocolate con leche Fussion Hacendado relleno de galleta caramelizada,P-3179,4032
77.55102040816327,Cafe capuccino Nescafé 140 g,Café con leche cappuccino Hacendado,P-2822,4228
77.5,Chocolate negro 70% con almendras Trapa 175 g,Chocolate negro 55% cacao Hacendado con almendras,P-3160,7837
77.41935483870968,Leche entera Madriz 1 L,Leche entera Hacendado,P-1797,3959
77.41935483870968,Yogur griego stracciatella Oikos pack 4 x 110 g,Yogur griego stracciatella Hacendado,P-1181,4392
77.41935483870968,Mazorcas de maíz dulce cocidas 400 g,Maíz dulce en mazorca cocido,P-0145,4936
77.41935483870968,Espárragos blancos medianos Dia Vegecampo 205 g,Espárragos blancos medianos Hacendado,P-2954,5097
77.41935483870968,Pizza jamón y queso Dia Al Punto 400 g,Pizza Prosciutto Hacendado jamón y queso,P-1576,5377
77.41935483870968,Filetes de anchoa en aceite de oliva Dia Mari Marinera pack 3 x 25 g,Filetes de anchoa en aceite de oliva Hacendado,P-0335,5638
77.41935483870968,Filetes de anchoa en aceite de girasol Dia Mari Marinera pack 3 x 25 g,Filetes de anchoa en aceite de girasol Hacendado,P-0332,5639
77.41935483870968,Fanta de naranja 2 L,Naranja de mesa,P-0061,6389
77.41935483870968,Fanta de naranja 500 ml,Naranja de mesa,P-0061,6475
77.41935483870968,Aceite de oliva virgen extra hojiblanca Coosur 1 L,Aceite de oliva virgen extra Picual Casa Juncal,P-1668,7056
77.41935483870968,Caldo de cocido Gallina Blanca 1 L,Caldo de pollo casero Gallina Blanca,P-3086,7512
77.41935483870968,Caldo de cocido Gallina Blanca 2 L,Caldo de pollo casero Gallina Blanca,P-3086,7518
77.41935483870968,Chocolate negro sin azúcares añadidos Dia Temptation 100 g,Chocolate extrafino con leche Hacendado 0% azúcares añadidos,P-3176,7776
77.35849056603774,Chocolate negro 85% cacao sin azúcares añadidos Dia Temptation 100 g,Chocolate negro 70% cacao fundir Hacendado 0% azúcares añadidos,P-1386,7781
77.33333333333333,Leche semidesnatada Central Lechera Asturiana botella 2.2 L,Leche semidesnatada Asturiana,P-1777,3951
77.27272727272727,Chocolate con leche con relleno cremoso Nestlé Extrafino 100 g,Chocolate con leche extrafino Nestlé,P-3171,4129
77.27272727272727,Judías verdes planas Dia Vegecampo 1 Kg,Judías verdes planas Hacendado,P-2967,4990
77.27272727272727,Tortillas de maíz Mexifoods 250 g,Tortillas de maíz Hacendado,P-0695,5931
77.27272727272727,Aceite de girasol Koipe 1 L,Atún en aceite de girasol Hacendado,P-2738,7048
77.27272727272727,Chocolate a la taza Ram 1 L,Chocolate líquido a la taza Hacendado,P-2834,7792
77.19298245614034,Pimienta blanca molida Dia Vegecampo 65 g,Pimienta blanca molida Hacendado,P-1992,7212
77.19298245614034,Arroz redondo Sabroz Brillante 1 Kg,Arroz cocido redondo Sabroz,P-1730,7313
77.14285714285715,Barra de pan integral El molino de Dia 220 g,Barra pan integral de espelta 100%,P-0508,5745
77.14285714285715,Caldo casero de puchero Gallina Blanca 1 L,Caldo de pollo casero Gallina Blanca,P-3086,7519
77.10843373493977,Chocolate con leche y avellanas enteras Milka 95 g,Chocolate con leche Hacendado avellanas troceadas,P-3175,4052
77.10843373493977,Chocolate con leche con avellanas enteras Nestlé 100 g,Chocolate con leche Hacendado avellanas troceadas,P-3175,4154
77.10843373493977,"Brócoli, coliflor y zanahoria Dia Vegecampo 1 Kg","Coliflor, brócoli y zanahoria Hacendado ultracongelada",P-2224,4864
77.10843373493977,Tortitas de maíz sabor jamón ibérico Bicentury caja 70 g,Tortitas de maíz con sabor a jamón Hacendado,P-2406,5394
77.10843373493977,Vino blanco verdejo D.O. Rueda Protos 75 cl,Vino blanco verdejo Abadía Mantrús DO Rueda,P-0325,6891
77.10843373493977,Aceitunas rellenas de anchoa grandes Dia Vegecampo 150 g,Aceitunas verdes rellenas de anchoa Hacendado,P-1422,7507
77.10843373493977,Aceitunas rellenas de anchoa suave Dia Vegecampo 150 g,Aceitunas verdes rellenas de anchoa Hacendado,P-1422,7702
77.08333333333334,Natillas sabor vainilla alta en proteínas Dia Láctea pack 4 x 125 g,Natillas sabor vainilla +Proteínas Hacendado 12 g proteínas,P-1479,4287
76.92307692307692,Chocolate con leche y galleta Nestlé Jungly 90 g,Galletas Digestive chocolate con leche Hacendado,P-2458,4130
76.92307692307692,Yogur griego con fresa Dia Fidias pack 6 x 125 g,Yogur griego con fresa Hacendado,P-1183,4345
76.92307692307692,Naranjas de mesa malla 2 Kg,Naranja de mesa,P-0061,4713
76.92307692307692,Néctar de guayaba Cofrutos 1 L,Néctar de guayaba Hacendado,P-0392,4784
76.92307692307692,Pepino holandés 1 unidad,Pepino holandés,P-0036,5052
76.92307692307692,Pollo asado troceado Bonchef 1.2 Kg,Pollo asado troceado Hacendado,P-1737,5236
76.92307692307692,Harina de trigo especial frituras El molino de Dia 1 Kg,Harina semolosa de trigo Hacendado especial para fritos,P-1369,5925
76.92307692307692,Magdalenas rellenas con crema de cacao El molino de Dia bolsa 336 g,Galletas mini de cacao Caocream Hacendado rellenas de crema,P-2462,5978
76.92307692307692,Agua mineral Aquarel 500 ml,Agua mineral grande Nestlé Aquarel,P-3132,6302
76.92307692307692,Gaseosa La Casera 1.5 L,Gaseosa La Casera grande,P-3151,6355
76.92307692307692,Cerveza radler sin alcohol San Miguel 33 cl,"Cerveza Radler Falke 0,0% sin alcohol",P-3335,6706
76.92307692307692,Tomate frito 0% azúcares añadidos Dia Vegecampo 390 g,Tomate frito sin azúcares añadidos Hacendado,P-2118,7162
76.92307692307692,Alubias blancas cocidas Luengo 400 g,Alubia cocida blanca Hacendado,P-2559,7421
76.92307692307692,Caldo de cocido Dia Al Punto 1 L,Caldo de cocido Hacendado,P-3092,7509
76.92307692307692,Sopa de cebolla Knorr 46 g,Sopa de cebolla Hacendado,P-3083,7511
76.92307692307692,Chocolate negro 85% cacao Lindt Excellence 100 g,Chocolate negro 85% cacao Hacendado,P-3157,7821
76.92307692307692,Cacao soluble instantáneo Dia Temptation 800 g,Cacao soluble instantáneo Hacendado,P-2828,7822
76.76767676767678,Vino tinto gran reserva D.O. Valdepeñas Viña Albalí 75 cl,Vino tinto crianza Viña Albali DO Valdepeñas,P-0221,6914
76.74418604651163,Vino tinto crianza D.O. Rioja Campo viejo 75 cl,Vino tinto crianza Comportillo DO Rioja,P-0217,6949
76.74418604651163,Palomitas con sal para microondas Popitas 300 g,Palomitas de maíz con sal Hacendado para microondas,P-1306,7583
76.71232876712328,Pistachos tostados sin sal añadida Dia Naturmundo 250 g,Pistacho tostado Hacendado 0% sal añadida,P-1302,6040
76.71232876712328,Aceite de oliva virgen extra de ajo La española 250 ml,Aceite de oliva virgen extra Hacendado,P-1664,7072
76.71232876712328,Garbanzos cocidos pedrosillanos Dia Vegecampo 400 g,Garbanzo cocido Pedrosillano Hacendado,P-2555,7362
76.71232876712328,Aceitunas rellenas de anchoa Jolca 130 g,Aceitunas verdes rellenas de anchoa Hacendado,P-1422,7694
76.66666666666666,Chocolate con leche milkinis Milka bolsa 87.5 g,Chocolate con leche Milka,P-3172,4147
76.66666666666666,Mejillones en escabeche Dani 97 g,Mejillones en escabeche Hacendado medianos,P-2785,5581
76.66666666666666,Atún en aceite de girasol Isabel 6 x 52 g,Atún en aceite de girasol Hacendado,P-2738,5593
76.66666666666666,Tónica zero pink Schweppes lata 330 ml,Tónica zero calorías Schweppes,P-3249,6520
76.59574468085107,Red bull de albaricoque 250 ml,Mermelada de albaricoque Hacendado,P-3109,6506
76.59574468085107,Bebida de zumo de manzana sin azúcares añadidos Dia Saborfera 1 L,Bebida de mango Hacendado sin azúcares añadidos,P-0389,6575
76.59574468085107,Tinto de verano sin alcohol con limón Fiesta del Dia 1.5 L,"Tinto de verano 0,0% sin alcohol limón Don Simón",P-4495,6749
76.59574468085107,Mostaza a la antigua Maille 210 g,Mostaza a la antigua Hacendado,P-2092,7242
76.59574468085107,Cereales con chocolate y avellana Kellogg's Krave caja 410 g,Cereales rellenos de chocolate y avellana Hacendado,P-2246,7860
76.59574468085107,Galletas de cacao rellenas de crema Galleteca de Dia caja 220 g,Galletas de cacao Caocream Hacendado rellenas de crema,P-2461,7957
76.54320987654322,Chocolate con leche y avellanas Dia Temptation 150 g,Chocolate con leche Hacendado avellanas troceadas,P-3175,4059
76.54320987654322,Sopa de ave con fideos Gallina Blanca 76 g,Sopa de pollo Gallina Blanca con fideos finos,P-3077,5291
76.54320987654322,"Cerveza tostada 0,0% alcohol Dia Ramblers pack 6 x 25 cl","Cerveza 0,0% sin alcohol tostada Falke",P-3340,6048
76.54320987654322,Patatas fritas sabor vinagreta Dia Snack Maniac 130 g,Patatas fritas sabor sal y vinagre Hacendado,P-1021,7652
76.54320987654322,Aceitunas gordal aliñada sin hueso Dia Vegecampo 340 g,Aceitunas verdes sin hueso aliñadas Hacendado,P-1428,7708
76.54320987654322,Barquillos rellenos de cacao Galleteca de Dia bolsa 210 g,Barquillos rellenos con crema de cacao Hacendado,P-2469,7915
76.54320987654322,Azúcar moreno integral en terrones Azucarera caja 500 g,Panela azúcar moreno de caña integral Hacendado,P-3048,8186
76.47058823529412,Leche semidesnatada calcio Pascual Movit pack 6 x 1 L,Leche semidesnatada calcio Hacendado,P-1776,4028
76.47058823529412,Yogur natural Dia Láctea pack 8 x 125 g,Yogur natural Hacendado,P-0698,4339
76.47058823529412,Pan tostado integral El molino de Dia 270 g,Pan tostado 100% espelta integral Hacendado,P-0736,5805
76.47058823529412,Kas de naranja zero 2 L,Zumo de naranja Hacendado,P-2111,6507
76.47058823529412,Azúcar blanco Dia paquete 1 Kg,Azúcar blanco Hacendado,P-3044,8004
76.40449438202246,Postre sin lactosa natural azucarado Dia Láctea pack 4 x 125 g,Postre lácteo sin lactosa cremoso natural azucarado Hacendado,P-0703,4418
76.40449438202246,Tortilla de patatas con cebolla Palacios 650 g,Tortilla de patata con cebolla Listo para Comer,P-1748,6137
76.36363636363637,Coca-Cola zero azúcar 330 ml,Refresco Coca-Cola Zero azúcar,P-3152,6375
76.36363636363637,Espinacas cortadas Findus 400 g,Espinacas cortadas y lavadas,P-0129,5007
76.36363636363637,Atún claro al natural Calvo 6 x 56 g,Atún claro al natural Hacendado,P-2742,5540
76.36363636363637,Cerveza San Miguel pack 6 x 25 cl,Cerveza especial San Miguel,P-3320,6653
76.36363636363637,Pimienta negra molida Dia Vegecampo 65 g,Pimienta negra molida Hacendado,P-1988,7144
76.36363636363637,Bolazos sabor queso Dia Snack Maniac 100 g,Snack Balls sabor queso Hacendado,P-1051,7565
76.36363636363637,Cacao soluble ColaCao 383 g,Cacao soluble ColaCao original,P-2827,7796
76.36363636363637,Cacao soluble ColaCao 760 g,Cacao soluble ColaCao original,P-2827,7797
76.36363636363637,Cacao soluble ColaCao 2.2 Kg,Cacao soluble ColaCao original,P-2827,7816
76.36363636363637,Chocolate negro 70% cacao relleno con mousse de naranja Valor 150 g,Chocolate negro 72% cacao Hacendado con trozos de naranja,P-3166,7826
76.31578947368422,Leche semidesnatada Central Lechera Asturiana botella 1.5 L,Leche semidesnatada Asturiana,P-1777,3945
76.31578947368422,Atún claro en aceite de girasol Dia Mari Marinera 228 g,Atún claro en aceite de girasol Hacendado,P-2739,5531
76.31578947368422,Bonito del norte en escabeche Dia Mari Marinera 140 g,Bonito del norte en escabeche Hacendado,P-2749,5545
76.31578947368422,Atún claro en aceite de oliva ligero Calvo 3 x 56 g,Atún claro en aceite de oliva Hacendado,P-2741,5567
76.31578947368422,Café molido mezcla descafeinado Marcilla 200 g,Café molido mezcla Marcilla gran aroma,P-2771,8143
76.28865979381443,Cápuslas de café expresso intenso Dolce Gusto 16 unidades,Café en cápsula espresso intenso Dolce Gusto,P-2580,8070
76.19047619047619,Leche entera Pascual 1 L,Leche entera sin lactosa Hacendado,P-1799,3947
76.19047619047619,Grageas de chocolate con leche M&M's bolsa 200 g,Natillas de chocolate con leche Hacendado,P-1476,4102
76.19047619047619,Berberechos al natural Dia Mari Marinera 90 g,Berberechos al natural M Hacendado,P-2778,5539
76.19047619047619,Cerveza Heineken pack 6 x 25 cl,Cerveza Heineken,P-3315,6683
76.19047619047619,"Cerveza 0,0% alcohol San Miguel 33 cl","Cerveza 0,0% sin alcohol Falke",P-3337,6699
76.19047619047619,Vino blanco verdejo frizzante Condominium 75 cl,Vino blanco verdejo frizzante DulZ.Ze,P-0407,6757
76.19047619047619,Vino blanco verdejo D.O. Rueda Rioseco 75 cl,Vino blanco verdejo Abadía Mantrús DO Rueda,P-0325,6850
76.19047619047619,Salsa fina Ligeresa 210 ml,Salsa Original Ligeresa,P-2086,7136
76.19047619047619,Salsa fina Ligeresa 430 ml,Salsa Original Ligeresa,P-2086,7140
76.19047619047619,Salsa fina Ligeresa 425 ml,Salsa Original Ligeresa,P-2086,7218
76.19047619047619,Arroz vaporizado Brillante 1 Kg,Arroz vaporizado Hacendado,P-2383,7317
76.19047619047619,Cacahuetes fritos con miel Dia Snack Maniac 200 g,Cacahuete frito con miel Hacendado,P-1321,7650
76.19047619047619,Aceitunas rellenas de anchoa suaves La española 130 g,Aceitunas verdes rellenas de anchoa Hacendado,P-1422,7733
76.19047619047619,Chocolate blanco Toblerone bolsa 100 g,Chocolate blanco Hacendado,P-3182,7841
76.19047619047619,Barrita de avena y chocolate Nature Valley caja 210 g,Barritas de avena Crunchy Nature Valley con chocolate negro,P-2284,7933
76.11940298507463,Serum intensivo repara y protege cabello dañado Pantene spray 75 ml,Ampollas tratamiento intensivo Repara & Protege Pantene cabello dañado,P-2365,5884
76.10619469026548,Bebida láctea crecimiento con cereales +12 meses Nativa 1 L,Bebida láctea con cereales crecimiento y desarrollo Puleva Max,P-1826,4003
76.08695652173914,Noodles de pollo Gallina Blanca Yatekomo 60 g,Fideos orientales Yatekomo sabor pollo Gallina Blanca,P-1755,5299
76.08695652173914,Pan de molde trigo integral sin corteza El molino de Dia 450 g,Pan de molde 100% integral sin corteza Hacendado,P-0667,5731
76.08695652173914,Champú reparador cabello muy dañado Elvive botella 300 ml,Champú Plex Repair Deliplus cabello muy dañado,P-2300,8498
76.05633802816901,Aceitunas negras en rodajas Dia Vegecampo 3 x 50 g,Aceitunas negras en rodajas Hacendado,P-1439,7719
76.0,Leche desnatada Pascual pack 6 x 1 L,Leche desnatada sin lactosa Hacendado,P-1789,3963
76.0,Queso tierno mezcla Dia El Cencerro 250 g,Queso tierno mezcla Hacendado,P-2179,4531
76.0,Queso tierno mezcla Dia El Cencerro 1 Kg,Queso tierno mezcla Hacendado,P-2179,4541
76.0,Agua mineral Aquabona 1.5 L,Agua mineral mediana Aguadoy,P-3136,6292
76.0,Pimentón dulce Dia Vegecampo 58 g,Pimentón dulce de la Vera Hacendado,P-1966,7155
76.0,Café soluble clásico Dia Cafetería 200 g,Café soluble Classic Hacendado,P-2813,8011
76.0,Café soluble clásico Dia Cafetería 100 g,Café soluble Classic Hacendado,P-2813,8064
75.92592592592592,Bebida de zumo de melocotón sin azúcares añadidos Dia Saborfera pack 6 x 200 ml,Bebida de melocotón Hacendado sin azúcares añadidos,P-0468,6578
75.92592592592592,Vino tinto crianza D.O. Ribera del Duero Matarromera 75 cl,Vino tinto crianza Abadía Mantrús DO Ribera del Duero,P-0230,7001
75.86206896551724,Leche entera Central Lechera Asturiana 1 L,Leche entera Asturiana,P-1798,3927
75.86206896551724,Leche desnatada calcio Pascual Movit 1 L,Leche desnatada calcio Hacendado,P-1790,3996
75.86206896551724,Cápsulas de café con leche intenso Dolce Gusto 16 unidades,Café con leche en cápsula Dolce Gusto,P-2585,4179
75.86206896551724,Queso en porciones light La Vaca que ríe 250 g,Queso en porciones light Hacendado,P-2374,4567
75.86206896551724,Champiñones laminados Dia Vegecampo 185 g,Champiñones laminados limpios,P-0103,5094
75.86206896551724,Corazones de alcachofa Dia Vegecampo 240 g,Corazones de alcachofa Hacendado,P-2965,5101
75.86206896551724,Carne picada de vacuno y cerdo Selección de Dia 900 g,Preparado de carne picada vacuno y cerdo,P-0776,5186
75.86206896551724,Longaniza fresca Selección de Dia 350 g,Longaniza fresca de pollo,P-0578,5209
75.86206896551724,Refresco de naranja zero Dia Upss 330 ml,Refresco de naranja sin gas,P-3284,6446
75.86206896551724,Vino tinto crianza D.O. Rioja Castillo de Haro 75 cl,Vino tinto crianza El Coto DO Rioja,P-0214,6770
75.78947368421053,Cápsulas de café con leche descafeinado Dolce Gusto 16 unidades,Café con leche en cápsula descafeinado Hacendado,P-2590,4173
75.78947368421053,Postre de soja sabor arándanos y frutos rojos Alpro pack 4 x 125 g,Postre de soja sabor arándanos Alpro,P-0863,4408
75.75757575757575,Leche desnatada Central Lechera Asturiana pack 6 x 1 L,Leche desnatada Asturiana,P-1792,3921
75.75757575757575,Palitos de pan con pipas Snatt's 62 g,Palitos de pan con pipas Anitin,P-0820,5812
75.75757575757575,Palitos de pan con pipas Velarte 80 g,Palitos de pan con pipas Anitin,P-0820,5814
75.75757575757575,Palitos de pan con queso Snatt's 56 g,Palitos de pan con queso Anitin,P-0823,5831
75.75757575757575,Chocolate negro 70% cacao Lindt Excellence 100 g,Chocolate negro 72% de cacao Hacendado,P-3159,7824
75.75757575757575,Chocolate negro 85% cacao Nestlé Dark 120 g,Chocolate negro 85% cacao Hacendado,P-3157,7838
75.72815533980582,Vino tinto roble D.O. Ribera del Duero Arco del Sol 75 cl,Vino tinto roble Atardecer DO Ribera del Duero,P-0232,6771
75.72815533980582,Vino tinto crianza D.O. Ribera del Duero Protos 75 cl,Vino tinto crianza Abadía Mantrús DO Ribera del Duero,P-0230,6967
75.67567567567568,Leche de continuación Nativa 1 L,Leche de continuación en polvo 2 Nativa Nestlé,P-3453,4012
75.67567567567568,Cebolla tierna unidad,Cebollas tiernas,P-0008,5054
75.67567567567568,Caldo de pollo Dia Al Punto 1 L,Caldo de pollo Hacendado,P-3085,5283
75.67567567567568,Longaniza de pavo imperial Elpozo 1954 bolsa 230 g,Longaniza de pavo Imperial extra Hacendado,P-1277,5460
75.67567567567568,Cerveza sin alcohol Dia Ramblers pack 12 x 33 cl,"Cerveza Radler Falke 0,0% sin alcohol",P-3335,6731
75.60975609756098,Pechuga de pavo bajo en sal Dia Nuestra Alacena 200 g,Pechuga de pavo bajo en sal Hacendado finas lonchas,P-1263,5331
75.60975609756098,"Cerveza tostada 0,0% alcohol Dia Ramblers pack 12 x 33 cl","Cerveza 0,0% sin alcohol tostada Falke",P-3340,6052
75.60975609756098,Vino tinto crianza D.O. Rioja Beronia 75 cl,Vino tinto crianza Comportillo DO Rioja,P-0217,6945
75.60975609756098,Vino tinto crianza D.O. Rioja López de Haro 75 cl,Vino tinto crianza El Coto DO Rioja,P-0214,6965
75.60975609756098,Aceitunas rellenas de anchoa suave Jolca 3 x 50 g,Aceitunas verdes rellenas de anchoa Hacendado,P-1422,7734
75.59055118110236,Cereales copos de arroz y trigo integral con frutos rojos Gran Dia caja 300 g,Cereales copos tostados de trigo integral y arroz Hacendado con chocolate,P-2263,7341
75.55555555555556,Cerveza clásica Dia Ramblers 1 L,Cerveza clásica Mahou,P-3317,6655
75.55555555555556,Cerveza clásica Dia Ramblers 1 L,Cerveza clásica Mahou,P-3317,6673
75.55555555555556,Edulcorante líquido Dia botella 200 ml,Edulcorante líquido stevia Hacendado,P-3056,8026
75.55555555555556,Galletas caramelizadas rellenas de crema Lotus Biscoff bolsa 150 g,Galletas caramelizadas Lotus Biscoff,P-2419,8404
75.51020408163265,Sardinillas en aceite de oliva bajo en sal Calvo 60 g,Sardinillas reducidas en sal en aceite de oliva Hacendado,P-2756,5549
75.51020408163265,Chocolate negro 85% cacao sin azúcar añadido Valor 100 g,Chocolate negro 70% cacao fundir Hacendado 0% azúcares añadidos,P-1386,7812
75.47169811320755,Yogur griego natural Danone pack 4 x 110 g,Yogur natural Danone,P-0700,4374
75.47169811320755,Yogur líquido de fresa Actimel pack 12 x 100 g,Yogur líquido de fresa Hacendado,P-1136,4383
75.47169811320755,Medallones de queso de cabra Dia Láctea 100 g,Queso de cabra Montesinos,P-2081,4539
75.47169811320755,Barquillos sabor vainilla Mels 100 g,Natillas sabor vainilla Hacendado,P-1474,6258
75.47169811320755,Refresco de fresa sin gas Dia Upss 500 ml,Refresco de naranja sin gas,P-3284,6482
75.47169811320755,Cápsulas de café descafeinado Dolce Gusto 30 unidades,Café en cápsula descafeinado espresso intenso Dolce Gusto,P-2584,8269
75.40983606557377,Bombones 3 sabores Nestlé Caja Roja bolsa 24 g,Surtido bombones Caja Roja Nestlé,P-3200,4107
75.40983606557377,Refresco de cola zero Dia Hola Cola 2 L,Refresco Coca-Cola Zero azúcar,P-3152,6378
75.40983606557377,Refresco de cola zero Dia Hola Cola 500 ml,Refresco Coca-Cola Zero azúcar,P-3152,6468
75.40983606557377,Cerveza reserva 1906 33 cl,Cerveza extra 1906 reserva especial,P-3329,6696
75.40983606557377,"Cerveza 0,0% alcohol Heineken 33 cl","Cerveza 0,0% sin alcohol Falke",P-3337,6742
75.40983606557377,Salsa tikka masala Pataks 450 g,Salsa curry Tikka Masala Hacendado picante,P-2123,7233
75.40983606557377,Chocolate negro 74% cacao Dia Temptation 100 g,Chocolate negro 55% cacao Hacendado,P-3169,7775
75.40983606557377,Copos de avena 100% integral sin gluten Gran Dia bolsa 500 g,Copos de avena sin gluten Hacendado,P-2254,8421
75.36231884057972,Pan de hamburguesa brioche El molino de Dia 300 g,Pan de hamburguesa Brioche Hacendado,P-0688,5726
75.36231884057972,Aceitunas verdes sin hueso Dia Vegecampo 3 x 75 g,Aceitunas verdes sin hueso Hacendado,P-1423,7701
75.36231884057972,Crema de cacao y avellanas Nocilla vaso 180 g,Crema de avellanas y cacao Hacendado,P-3216,7972
75.36231884057972,Galletas dorada con cereales Gullón caja 800 g,Galletas Divertidas con cereales Hacendado,P-2409,8381
75.32467532467533,Galletas con chocolate con leche Milka caja 150 g,Galletas con chocolate y crema de leche Hacendado,P-2465,4096
75.32467532467533,Patatas corte fino Dia Patatas Unidas 1 Kg,Patatas prefritas corte fino Hacendado ultracongeladas,P-2237,5087
75.32467532467533,Vino tinto crianza D.O. Rioja Glorioso 75 cl,Vino tinto crianza El Coto DO Rioja,P-0214,6952
75.29411764705883,Vino blanco verdejo D.O. Rueda Cvne 75 cl,Vino blanco verdejo Condado de Teón DO Rueda,P-0326,6929
75.29411764705883,Vino blanco verdejo DO Rueda Pata negra 20 cl,Vino blanco verdejo Abadía Mantrús DO Rueda,P-0325,6983
75.29411764705883,Aceitunas sabor anchoa con hueso Dia Vegecampo 500 g,Aceitunas manzanilla sabor anchoa Hacendado con hueso,P-1433,7711
75.29411764705883,Chocolate blanco sin azúcar añadido Trapa 90 g,Batido de chocolate Hacendado 0% sin azúcares añadidos,P-1824,7809
75.29411764705883,Mini galletas rellenas de chocolate Principe caja 160 g,Galletas rebuenas Hacendado rellenas de chocolate,P-2455,7917
75.29411764705883,Galletas con pepitas de chocolate Galleteca de Dia bolsa 225 g,8 Magdalenas con pepitas de chocolate,P-0936,7934
75.29411764705883,Galletas con pepitas de chocolate Chips Ahoy caja 256 g,8 Magdalenas con pepitas de chocolate,P-0936,7943
75.29411764705883,Caramelos de eucalipto sin azúcar Pictolin bolsa 200 g,Caramelos sabor eucalipto y mentol Hacendado 0% azúcares,P-3225,8067
75.26881720430107,Batido alto en proteínas sabor vainilla Dia Láctea botella 330 ml,Batido lácteo sabor vainilla +Proteínas Hacendado 30 g proteínas,P-1147,4283
75.26881720430107,Vino tinto joven D.O. Valdepeñas Viña Danza 75 cl,Vino tinto crianza Viña Albali DO Valdepeñas,P-0221,6810
75.26881720430107,Mini galletas de cacao rellenas de crema Galleteca de Dia bolsa 100 g,Galletas de cacao Caocream Hacendado rellenas de crema,P-2461,7913
75.26881720430107,Preparado para flanes y natillas Flanin caja 192 g,Preparado en polvo flanes y natillas Maizena Potax,P-1383,8088
75.22935779816513,Bebida de zumo de melocotón sin azúcares añadidos Juver Disfruta 1.5 L,Bebida de melocotón Hacendado sin azúcares añadidos,P-0468,6594
75.0,Judía verde 500 g,Té verde Hacendado,P-2908,5055
75.0,Leche entera Dia Láctea 3 x 200 ml,Leche entera Hacendado,P-1797,3913
75.0,Leche entera Celta pack 6 x 1 L,Leche entera Hacendado,P-1797,3967
75.0,Leche evaporada Ideal 525 g,Leche evaporada Hacendado,P-1880,3992
75.0,Leche desnatada omega 3 Dia Láctea pack 6 x 1 L,Leche desnatada Hacendado,P-1788,4014
75.0,Café con leche Puleva 1 L,Café con leche espresso Hacendado,P-2824,4131
75.0,Tortitas de arroz con chocolate con leche y avellanas Bicentury bolsa 142 g,Tortitas de arroz con chocolate con leche Hacendado,P-2404,4194
