id,id_api,nombre_comercial,precio,precio_unidad,marca,url,imagen,disponible
DI-4850,283819,Compresas ultrafina noche con alas Esos Dias 10 unidades,1.35,0.14€/ud,Esos Dias,https://www.dia.es/perfumeria-higiene-salud/compresas-y-cuidado-intimo/p/283819,https://www.dia.es/product_images/283819/283819_ISO_0_ES.jpg,True
DI-4851,293542,Esponjas jabonosas Noname 10 unidades,1.2,0.12€/ud,Noname,https://www.dia.es/perfumeria-higiene-salud/parafarmacia/p/293542,https://www.dia.es/product_images/293542/293542_ISO_0_ES.jpg,True
DI-4852,155605,Protegeslips protección maxi plus Evax 30 unidades,3.15,0.11€/ud,Evax,https://www.dia.es/perfumeria-higiene-salud/compresas-y-cuidado-intimo/p/155605,https://www.dia.es/product_images/155605/155605_ISO_0_ES.jpg,True
DI-0955,181676,Pasta de dientes original fluorada Kemphor 75 ml,1.99,2.65€/100 ml.,Kemphor,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/181676,https://www.dia.es/product_images/181676/181676_ISO_0_ES.jpg,True
DI-4853,130336,Tampón compak regular Tampax 38 unidades,5.75,0.15€/ud,Tampax,https://www.dia.es/perfumeria-higiene-salud/compresas-y-cuidado-intimo/p/130336,https://www.dia.es/product_images/130336/130336_ISO_0_ES.jpg,True
DI-4854,171770,Hilo dental con cera menta Oral-B 1 unidades,3.99,3.99€/ud,Oral-B,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/171770,https://www.dia.es/product_images/171770/171770_ISO_0_ES.jpg,True
DI-4855,302798,Tampón con aplicador compact súper Esos Dias 20 unidades,2.55,0.13€/ud,Esos Dias,https://www.dia.es/perfumeria-higiene-salud/compresas-y-cuidado-intimo/p/302798,https://www.dia.es/product_images/302798/302798_ISO_0_ES.jpg,True
DI-4856,296950,Toallitas de higiene corporal para adultos Dia Botikit 60 unidades,3.99,0.07€/ud,Dia Botikit,https://www.dia.es/perfumeria-higiene-salud/parafarmacia/p/296950,https://www.dia.es/product_images/296950/296950_ISO_0_ES.jpg,True
DI-4857,302797,Tampón con aplicador compact normal Esos Dias 20 unidades,2.55,0.13€/ud,Esos Dias,https://www.dia.es/perfumeria-higiene-salud/compresas-y-cuidado-intimo/p/302797,https://www.dia.es/product_images/302797/302797_ISO_0_ES.jpg,True
DI-4858,293561,Esponja infantil extrasuave Dia Planeta Junior bolsa 1 unidad,0.9,0.90€/ud,Dia Planeta Junior,https://www.dia.es/bebe/cuidado-del-bebe/p/293561,https://www.dia.es/product_images/293561/293561_ISO_0_ES.jpg,True
DI-4859,276691,Papel de cocina reciclado Dia La Llama 2 unidades,2.19,1.10€/ud,Dia La Llama,https://www.dia.es/limpieza-y-hogar/papel-higienico-cocina-y-servilletas/p/276691,https://www.dia.es/product_images/276691/276691_ISO_0_ES.jpg,True
DI-4860,187745,Papel de cocina Foxy 2 unidades,3.49,1.75€/ud,Foxy,https://www.dia.es/limpieza-y-hogar/papel-higienico-cocina-y-servilletas/p/187745,https://www.dia.es/product_images/187745/187745_ISO_0_ES.jpg,True
DI-4861,276695,Servilletas fibra natural Dia La Llama 50 unidades,1.45,0.03€/ud,Dia La Llama,https://www.dia.es/limpieza-y-hogar/papel-higienico-cocina-y-servilletas/p/276695,https://www.dia.es/product_images/276695/276695_ISO_0_ES.jpg,True
DI-3247,302049,Papel multiusos con jabón Dia La Llama 1 unidad,3.25,3.25€/ud,Dia La Llama,https://www.dia.es/limpieza-y-hogar/papel-higienico-cocina-y-servilletas/p/302049,https://www.dia.es/product_images/302049/302049_ISO_0_ES.jpg,True
DI-4862,275204,Suero fisiológico Dia Planeta Bebé frasco 30 unidades,3.23,0.11€/ud,Dia Planeta Bebé,https://www.dia.es/bebe/cuidado-del-bebe/p/275204,https://www.dia.es/product_images/275204/275204_ISO_0_ES.jpg,True
DI-2386,278740,Agua de colonia infantil Dia Planeta Bebé botella 750 ml,1.75,0.23€/100 ml.,Dia Planeta Bebé,https://www.dia.es/bebe/cuidado-del-bebe/p/278740,https://www.dia.es/product_images/278740/278740_ISO_0_ES.jpg,True
DI-1718,255950,Champú gold Johnson's baby 750 ml,4.89,0.65€/100 ml.,Johnson's baby,https://www.dia.es/bebe/cuidado-del-bebe/p/255950,https://www.dia.es/product_images/255950/255950_ISO_0_ES.jpg,True
DI-0685,15627,Crema protectora de pañal Johnson's baby 100 ml,4.69,4.69€/100 ml.,Johnson's baby,https://www.dia.es/bebe/cuidado-del-bebe/p/15627,https://www.dia.es/product_images/15627/15627_ISO_0_ES.jpg,True
DI-3225,301824,Agua de colonia infantil  Dia Planeta Bebé spray 100 ml,2.5,2.50€/100 ml.,Dia Planeta Bebé,https://www.dia.es/bebe/cuidado-del-bebe/p/301824,https://www.dia.es/product_images/301824/301824_ISO_0_ES.jpg,True
DI-0582,147811,Colonia Nenuco spray 240 ml,3.99,1.66€/100 ml.,Nenuco,https://www.dia.es/bebe/cuidado-del-bebe/p/147811,https://www.dia.es/product_images/147811/147811_ISO_0_ES.jpg,True
DI-4863,278728,Gel de baño relajante recambio Dia Planeta Bebé bolsa 750 ml,1.55,0.21€/100 ml.,Dia Planeta Bebé,https://www.dia.es/bebe/cuidado-del-bebe/p/278728,https://www.dia.es/product_images/278728/278728_ISO_0_ES.jpg,True
DI-2952,296946,Toallitas para bebés cremosas Dia Planeta Bebé bolsa 48 unidades,1.2,0.03€/ud,Dia Planeta Bebé,https://www.dia.es/bebe/panales-y-toallitas/p/296946,https://www.dia.es/product_images/296946/296946_ISO_0_ES.jpg,True
DI-3224,301822,Toallitas para cara y manos Dia Planeta Bebé bolsa 20 unidades,0.75,0.04€/ud,Dia Planeta Bebé,https://www.dia.es/bebe/panales-y-toallitas/p/301822,https://www.dia.es/product_images/301822/301822_ISO_0_ES.jpg,True
DI-3515,304855,Gel y champú infantil 2 en 1 Dia Planeta Bebé bote 500 ml,1.9,0.38€/100 ml.,Dia Planeta Bebé,https://www.dia.es/bebe/cuidado-del-bebe/p/304855,https://www.dia.es/product_images/304855/304855_ISO_0_ES.jpg,True
DI-0371,130533,Pañales de noche para niños de 8 a 13 años Huggies DryNites bolsa 9 unidades,8.99,1.00€/ud,Huggies,https://www.dia.es/bebe/panales-y-toallitas/p/130533,https://www.dia.es/product_images/130533/130533_ISO_0_ES.jpg,True
DI-0372,130534,Pañales de noche para niños de 4 a 7 años Huggies DryNites bolsa 10 unidades,8.99,0.90€/ud,Huggies,https://www.dia.es/bebe/panales-y-toallitas/p/130534,https://www.dia.es/product_images/130534/130534_ISO_0_ES.jpg,True
DI-4864,276679,Papel higiénico reciclado doble rollo Dia La Llama 6 unidades,2.99,0.50€/ud,Dia La Llama,https://www.dia.es/limpieza-y-hogar/papel-higienico-cocina-y-servilletas/p/276679,https://www.dia.es/product_images/276679/276679_ISO_0_ES.jpg,True
DI-4865,292544,Papel higiénico triple rollo Dia La Llama 4 unidades,2.49,0.62€/ud,Dia La Llama,https://www.dia.es/limpieza-y-hogar/papel-higienico-cocina-y-servilletas/p/292544,https://www.dia.es/product_images/292544/292544_ISO_0_ES.jpg,True
DI-1839,263493,Pañales de agua bañador talla S Dia Planeta Bebé bolsa 6 unidades,2.95,0.49€/ud,Dia Planeta Bebé,https://www.dia.es/bebe/panales-y-toallitas/p/263493,https://www.dia.es/product_images/263493/263493_ISO_0_ES.jpg,True
DI-1710,255101,Detergente líquido azul activo Colon 45 lavados,12.49,0.28€/lavado,Colon,https://www.dia.es/limpieza-y-hogar/detergentes/p/255101,https://www.dia.es/product_images/255101/255101_ISO_0_ES.jpg,True
DI-1971,268402,Pañales 3-6 kgs talla 2 Dia Planeta Bebé bolsa 40 unidades,5.75,0.14€/ud,Dia Planeta Bebé,https://www.dia.es/bebe/panales-y-toallitas/p/268402,https://www.dia.es/product_images/268402/268402_ISO_0_ES.jpg,True
DI-1972,268403,Pañales 4-9 kgs talla 3 Dia Planeta Bebé bolsa 50 unidades,7.55,0.15€/ud,Dia Planeta Bebé,https://www.dia.es/bebe/panales-y-toallitas/p/268403,https://www.dia.es/product_images/268403/268403_ISO_0_ES.jpg,True
DI-2955,296952,Toallitas aqua Dia Planeta Bebé bolsa 60 unidades,1.8,0.03€/ud,Dia Planeta Bebé,https://www.dia.es/bebe/panales-y-toallitas/p/296952,https://www.dia.es/product_images/296952/296952_ISO_0_ES.jpg,True
DI-1977,268411,Pañales 15-25 kg talla XL Dia Planeta Bebé bolsa 18 unidades,6.99,0.39€/ud,Dia Planeta Bebé,https://www.dia.es/bebe/panales-y-toallitas/p/268411,https://www.dia.es/product_images/268411/268411_ISO_0_ES.jpg,True
DI-1970,268401,Pañales 2-5 kgs talla 1 Dia Planeta Bebé bolsa 24 unidades,4.05,0.17€/ud,Dia Planeta Bebé,https://www.dia.es/bebe/panales-y-toallitas/p/268401,https://www.dia.es/product_images/268401/268401_ISO_0_ES.jpg,True
DI-1974,268405,Pañales 13-20 kgs talla 5 Dia Planeta Bebé bolsa 40 unidades,7.7,0.19€/ud,Dia Planeta Bebé,https://www.dia.es/bebe/panales-y-toallitas/p/268405,https://www.dia.es/product_images/268405/268405_ISO_0_ES.jpg,True
DI-1973,268404,Pañales 8-15 kgs talla 4 Dia Planeta Bebé bolsa 44 unidades,7.57,0.17€/ud,Dia Planeta Bebé,https://www.dia.es/bebe/panales-y-toallitas/p/268404,https://www.dia.es/product_images/268404/268404_ISO_0_ES.jpg,True
DI-1976,268410,Pañales 13-20 kg talla L Dia Planeta Bebé bolsa 20 unidades,6.25,0.31€/ud,Dia Planeta Bebé,https://www.dia.es/bebe/panales-y-toallitas/p/268410,https://www.dia.es/product_images/268410/268410_ISO_0_ES.jpg,True
DI-1838,263492,Pañales 8-15 kg talla M Dia Planeta Bebé bolsa 22 unidades,5.9,0.27€/ud,Dia Planeta Bebé,https://www.dia.es/bebe/panales-y-toallitas/p/263492,https://www.dia.es/product_images/263492/263492_ISO_0_ES.jpg,True
DI-1975,268406,Pañales 17-28 kgs talla 6 Dia Planeta Bebé bolsa 28 unidades,8.04,0.29€/ud,Dia Planeta Bebé,https://www.dia.es/bebe/panales-y-toallitas/p/268406,https://www.dia.es/product_images/268406/268406_ISO_0_ES.jpg,True
DI-2174,273851,Gel de ducha avena 1 L,1.09,0.11€/100 ml.,,https://www.dia.es/perfumeria-higiene-salud/gel-de-ducha-y-esponjas/p/273851,https://www.dia.es/product_images/273851/273851_ISO_0_ES.jpg,True
DI-3246,302017,Pasta de dientes Colgate 100 ml,1.99,1.99€/100 ml.,Colgate,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/302017,https://www.dia.es/product_images/302017/302017_ISO_0_ES.jpg,True
DI-2176,273855,Gel de ducha hidratante de almendras y miel Dia Imaqe 750 ml,1.49,0.20€/100 ml.,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/gel-de-ducha-y-esponjas/p/273855,https://www.dia.es/product_images/273855/273855_ISO_0_ES.jpg,True
DI-4868,284861,Semillas de chía Ecocesta 160 g,2.3,14.38€/kg,Ecocesta,https://www.dia.es/perfumeria-higiene-salud/complementos-nutricionales/p/284861,https://www.dia.es/product_images/284861/284861_ISO_0_ES.jpg,True
DI-4866,283818,Compresas ultrafinas super con alas Esos Dias 14 unidades,1.35,0.10€/ud,Esos Dias,https://www.dia.es/perfumeria-higiene-salud/compresas-y-cuidado-intimo/p/283818,https://www.dia.es/product_images/283818/283818_ISO_0_ES.jpg,True
DI-4867,283817,Compresas ultrafinas normal con alas Esos Dias 16 unidades,1.35,0.08€/ud,Esos Dias,https://www.dia.es/perfumeria-higiene-salud/compresas-y-cuidado-intimo/p/283817,https://www.dia.es/product_images/283817/283817_ISO_0_ES.jpg,True
DI-3245,302016,Pasta de dientes Colgate 100 ml,1.99,1.99€/100 ml.,Colgate,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/302016,https://www.dia.es/product_images/302016/302016_ISO_0_ES.jpg,True
DI-2166,273842,Recambio jabón de manos de aloe vera Dia Imaqe 500 ml,0.85,0.17€/100 ml.,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/jabon-de-manos/p/273842,https://www.dia.es/product_images/273842/273842_ISO_0_ES.jpg,True
DI-4667,76063,Pasta de dientes blanqueadora bicarbonato Signal 100 ml,1.85,1.85€/100 ml.,Signal,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/76063,https://www.dia.es/product_images/76063/76063_ISO_0_ES.jpg,True
DI-4869,285801,Alcohol 96º Dia Botikit 250 ml,0.79,0.32€/100 ml.,Dia Botikit,https://www.dia.es/perfumeria-higiene-salud/parafarmacia/p/285801,https://www.dia.es/product_images/285801/285801_ISO_0_ES.jpg,True
DI-4870,272017,Toallitas desmaquillantes micelar con aloe vera Dia Imaqe 30 unidades,1.15,0.04€/ud,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/limpieza-facial-crema-facial/p/272017,https://www.dia.es/product_images/272017/272017_ISO_0_ES.jpg,True
DI-4871,284058,Enjuague bucal protección dientes y encías Dia Imaqe 500 ml,1.35,0.27€/100 ml.,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/284058,https://www.dia.es/product_images/284058/284058_ISO_0_ES.jpg,True
DI-4872,283888,Discos de algodón desmaquillantes ovalados Dia Imaqe 70 unidades,1.15,0.02€/ud,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/parafarmacia/p/283888,https://www.dia.es/product_images/283888/283888_ISO_0_ES.jpg,True
DI-2168,273844,Jabón de manos de aloe vera Dia Imaqe 500 ml,1.05,0.21€/100 ml.,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/jabon-de-manos/p/273844,https://www.dia.es/product_images/273844/273844_ISO_0_ES.jpg,True
DI-0417,134025,Pasta de dientes blanqueadora Colgate Max White One 75 ml,2.45,3.27€/100 ml.,Colgate,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/134025,https://www.dia.es/product_images/134025/134025_ISO_0_ES.jpg,True
DI-4873,283821,Protegeslips clásico Esos Dias 40 unidades,0.99,0.02€/ud,Esos Dias,https://www.dia.es/perfumeria-higiene-salud/compresas-y-cuidado-intimo/p/283821,https://www.dia.es/product_images/283821/283821_ISO_0_ES.jpg,True
DI-1698,254483,Pasta de dientes protección completa Original Colgate Total 75 ml,2.89,3.85€/100 ml.,Colgate,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/254483,https://www.dia.es/product_images/254483/254483_ISO_0_ES.jpg,True
DI-4874,294274,Crema adhesiva para prótesis dental Dia Botikit 40 g,2.8,7.00€/100 gr.,Dia Botikit,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/294274,https://www.dia.es/product_images/294274/294274_ISO_0_ES.jpg,True
DI-4875,272019,Toallitas desmaquillantes para pieles sensibles con extractos de rosas Dia Imaqe 30 unidades,1.29,0.04€/ud,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/limpieza-facial-crema-facial/p/272019,https://www.dia.es/product_images/272019/272019_ISO_0_ES.jpg,True
DI-2160,273835,Jabón de manos de almendra y miel Dia Imaqe 500 ml,1.39,0.28€/100 ml.,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/jabon-de-manos/p/273835,https://www.dia.es/product_images/273835/273835_ISO_0_ES.jpg,True
DI-2164,273839,Recambio jabón de manos almendra y miel Dia Imaqe 500 ml,0.99,0.20€/100 ml.,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/jabon-de-manos/p/273839,https://www.dia.es/product_images/273839/273839_ISO_0_ES.jpg,True
DI-1699,254484,Pasta de dientes blanqueadora Colgate Total 75 ml,2.99,3.99€/100 ml.,Colgate,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/254484,https://www.dia.es/product_images/254484/254484_ISO_0_ES.jpg,True
DI-4876,145741,Compresas normal con alas Evax 19 unidades,2.99,0.16€/ud,Evax,https://www.dia.es/perfumeria-higiene-salud/compresas-y-cuidado-intimo/p/145741,https://www.dia.es/product_images/145741/145741_ISO_0_ES.jpg,True
DI-4878,295767,Cepillo de dientes medio Dia Imaqe 3 unidades,1.0,0.33€/ud,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/295767,https://www.dia.es/product_images/295767/295767_ISO_0_ES.jpg,True
DI-0611,149981,Pasta de dientes pro-expert multiprotección Oral-B 75 ml,2.85,3.80€/100 ml.,Oral-B,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/149981,https://www.dia.es/product_images/149981/149981_ISO_0_ES.jpg,True
DI-4877,283812,Compresas clásicas normal sin alas Esos Dias 20 unidades,1.0,0.05€/ud,Esos Dias,https://www.dia.es/perfumeria-higiene-salud/compresas-y-cuidado-intimo/p/283812,https://www.dia.es/product_images/283812/283812_ISO_0_ES.jpg,True
DI-4879,283816,Compresas ultrafina normal sin alas Esos Dias 16 unidades,1.35,0.08€/ud,Esos Dias,https://www.dia.es/perfumeria-higiene-salud/compresas-y-cuidado-intimo/p/283816,https://www.dia.es/product_images/283816/283816_ISO_0_ES.jpg,True
DI-4880,283825,Protegeslips maxi Esos Dias 36 unidades,1.85,0.05€/ud,Esos Dias,https://www.dia.es/perfumeria-higiene-salud/compresas-y-cuidado-intimo/p/283825,https://www.dia.es/product_images/283825/283825_ISO_0_ES.jpg,True
DI-4881,284059,Enjuague bucal acción total Dia Imaqe 500 ml,1.5,0.30€/100 ml.,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/284059,https://www.dia.es/product_images/284059/284059_ISO_0_ES.jpg,True
DI-2175,273853,Gel de ducha antioxidante oliva Dia Imaqe 750 ml,1.49,0.20€/100 ml.,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/gel-de-ducha-y-esponjas/p/273853,https://www.dia.es/product_images/273853/273853_ISO_0_ES.jpg,True
DI-4882,248754,Protegeslips fresh normal plegado en bolsitas Evax 20 unidades,1.29,0.06€/ud,Evax,https://www.dia.es/perfumeria-higiene-salud/compresas-y-cuidado-intimo/p/248754,https://www.dia.es/product_images/248754/248754_ISO_0_ES.jpg,True
DI-4883,284062,Enjuague bucal zero alcohol Dia Imaqe 500 ml,1.35,0.27€/100 ml.,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/284062,https://www.dia.es/product_images/284062/284062_ISO_0_ES.jpg,True
DI-2161,273836,Jabón de manos con glicerina Dia Imaqe 500 ml,1.4,0.28€/100 ml.,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/jabon-de-manos/p/273836,https://www.dia.es/product_images/273836/273836_ISO_0_ES.jpg,True
DI-2177,273857,Gel de ducha con glicerina clásico Dia Imaqe 750 ml,1.49,0.20€/100 ml.,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/gel-de-ducha-y-esponjas/p/273857,https://www.dia.es/product_images/273857/273857_ISO_0_ES.jpg,True
DI-0937,180212,Jabón de manos almendra y leche Palmolive 270 g,2.29,0.85€/100 gr.,Palmolive,https://www.dia.es/perfumeria-higiene-salud/jabon-de-manos/p/180212,https://www.dia.es/product_images/180212/180212_ISO_0_ES.jpg,True
DI-4123,32840,Jabón de manos Dove 2 x 90 g,1.99,1.11€/100 gr.,Dove,https://www.dia.es/perfumeria-higiene-salud/jabon-de-manos/p/32840,https://www.dia.es/product_images/32840/32840_ISO_0_ES.jpg,True
DI-4884,283815,Compresas clásicas noche sin alas Esos Dias 10 unidades,1.39,0.14€/ud,Esos Dias,https://www.dia.es/perfumeria-higiene-salud/compresas-y-cuidado-intimo/p/283815,https://www.dia.es/product_images/283815/283815_ISO_0_ES.jpg,True
DI-4885,295769,Cepillo de dientes suave Dia Imaqe 3 unidades,1.0,0.33€/ud,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/295769,https://www.dia.es/product_images/295769/295769_ISO_0_ES.jpg,True
DI-4886,293785,Desodorante roll-on advanced care original Dove 50 ml,2.49,4.98€/100 ml.,Dove,https://www.dia.es/perfumeria-higiene-salud/desodorantes/p/293785,https://www.dia.es/product_images/293785/293785_ISO_0_ES.jpg,True
DI-4887,295768,Cepillo de dientes duro Dia Imaqe 3 unidades,1.0,0.33€/ud,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/295768,https://www.dia.es/product_images/295768/295768_ISO_0_ES.jpg,True
DI-1086,188783,Gel de ducha avena Instituto Español 1.25 L,2.25,0.18€/100 ml.,Instituto Español,https://www.dia.es/perfumeria-higiene-salud/gel-de-ducha-y-esponjas/p/188783,https://www.dia.es/product_images/188783/188783_ISO_0_ES.jpg,True
DI-2563,285800,Agua oxigenada Dia Botikit 250 ml,0.65,0.26€/100 ml.,Dia Botikit,https://www.dia.es/perfumeria-higiene-salud/parafarmacia/p/285800,https://www.dia.es/product_images/285800/285800_ISO_0_ES.jpg,True
DI-4040,310197,Pasta de dientes refrescante Colgate 100 ml,2.85,2.85€/100 ml.,Colgate,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/310197,https://www.dia.es/product_images/310197/310197_ISO_0_ES.jpg,True
DI-4762,87363,Pasta de dientes blanqueante Sensodyne 75 ml,3.95,5.27€/100 ml.,Sensodyne,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/87363,https://www.dia.es/product_images/87363/87363_ISO_0_ES.jpg,True
DI-2782,293505,Esponja de baño flor acción exfoliante Dia Imaqe 1 unidad,0.85,0.85€/ud,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/gel-de-ducha-y-esponjas/p/293505,https://www.dia.es/product_images/293505/293505_ISO_0_ES.jpg,True
DI-2814,294279,Pasta de dientes protección total Dia Imaqe 75 ml,1.35,1.80€/100 ml.,Dia Imaqe,https://www.dia.es/perfumeria-higiene-salud/cuidado-bucal/p/294279,https://www.dia.es/product_images/294279/294279_ISO_0_ES.jpg,True
DI-1187,197473,Gel de ducha hidratante cuidado experto Sanex 600 ml,3.19,0.53€/100 ml.,Sanex,https://www.dia.es/perfumeria-higiene-salud/gel-de-ducha-y-esponjas/p/197473,https://www.dia.es/product_images/197473/197473_ISO_0_ES.jpg,True
