id_api,nombre_comercial,precio,precio_unidad,marca,url,categoria_ahorramas
,Vino blanco albariño Mar de Frades 75cl,18.99,"(25,32€/LITRO)",,https://www.ahorramas.com/vino-blanco-albarino-mar-de-frades-75cl-48843.html,bebidas
,Crema de fresa con tequila Teichenné 70cl,7.9,"(11,29€/LITRO)",,https://www.ahorramas.com/crema-de-fresa-con-tequila-teichenne-70cl-63246.html,bebidas
,Ron extraviejo Brugal 70cl,22.6,"(32,29€/LITRO)",,https://www.ahorramas.com/ron-extraviejo-brugal-70cl-74088.html,bebidas
,Refresco Sunny delight 33cl Cancún,0.92,"(2,79€/LITRO)",,https://www.ahorramas.com/refresco-sunny-delight-33cl-cancun-68724.html,bebidas
,Vino tinto DO Jumilla Pata Negra apasionado,6.0,"(8,00€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-jumilla-pata-negra-apasionado-41914.html,bebidas
,"Zumo con kale, piña, manzana y pera Vianature 750ml",2.69,"(3,59€/LITRO)",,https://www.ahorramas.com/zumo-con-kale-pina-manzana-y-pera-vianature-750ml-66153.html,bebidas
,"Bebida Energética Sin Azúcar Red Bull 35,5cl",2.09,"(5,89€/LITRO)",,https://www.ahorramas.com/bebida-energetica-sin-azucar-red-bull-355cl-67623.html,bebidas
,Licor de Whisky Fireball botella 700 ml,13.85,"(19,79€/LITRO)",,https://www.ahorramas.com/licor-de-whisky-fireball-botella-700-ml-35878.html,bebidas
,Cerveza Mini Estrella Galicia Lata 25cl,0.7,"(2,80€/LITRO)",,https://www.ahorramas.com/cerveza-mini-estrella-galicia-lata-25cl-44501.html,bebidas
,Vino Manzanilla La Guita 75cl,6.95,"(9,27€/LITRO)",,https://www.ahorramas.com/vino-manzanilla-la-guita-75cl-87577.html,bebidas
,Vino tinto DO Puerta Alcalá reserva,5.79,"(7,72€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-puerta-alcala-reserva-29936.html,bebidas
,Tequila Jose Cuervo Especial Silver 70 cl,16.9,"(24,14€/LITRO)",,https://www.ahorramas.com/tequila-jose-cuervo-especial-silver-70-cl-87190.html,bebidas
,"Smoothie frambuesa,fresa y plátano 250ML",1.5,"(6,00€/LITRO)",,https://www.ahorramas.com/smoothie-frambuesafresa-y-platano-250ml-87834.html,bebidas
,Bebida sin azúcar añadido con sabor a piña Alipende 6 unid,1.6,"(1,33€/LITRO)",,https://www.ahorramas.com/bebida-sin-azucar-anadido-con-sabor-a-pina-alipende-6-unid-97220.html,bebidas
,Ginebra Kanpur 70cl strawberry,7.7,"(11,00€/LITRO)",,https://www.ahorramas.com/ginebra-kanpur-70cl-strawberry-31339.html,bebidas
,Kombucha Komvida 750ml frutos rojos,7.49,"(9,99€/LITRO)",,https://www.ahorramas.com/kombucha-komvida-750ml-frutos-rojos-47233.html,bebidas
,Vino tinto crianza DO Ribera del Duero Cepa Gavilán 75cl,13.5,"(18,00€/LITRO)",,https://www.ahorramas.com/vino-tinto-crianza-do-ribera-del-duero-cepa-gavilan-75cl-63750.html,bebidas
,Zumo Shot Via Nature 100ml Inmunidad Jengibre,1.25,"(12,50€/LITRO)",,https://www.ahorramas.com/zumo-shot-via-nature-100ml-inmunidad-jengibre-70957.html,bebidas
,"Bebida Energética Contact 1,5l",1.6,"(1,07€/LITRO)",,https://www.ahorramas.com/bebida-energetica-contact-15l-76124.html,bebidas
,Agua con gas Cabreiroa 50cl,1.05,"(2,10€/LITRO)",,https://www.ahorramas.com/agua-con-gas-cabreiroa-50cl-95408.html,bebidas
,Néctar sin azúcar frutos rojos Alipende 1l,1.75,"(1,75€/LITRO)",,https://www.ahorramas.com/nectar-sin-azucar-frutos-rojos-alipende-1l-96109.html,bebidas
,Cerveza reposada Rivera 33cl pack 4,5.89,"(4,46€/LITRO)",,https://www.ahorramas.com/cerveza-reposada-rivera-33cl-pack-4-96465.html,bebidas
,Malibú con piña colada 25cl,2.55,"(10,20€/LITRO)",,https://www.ahorramas.com/malibu-con-pina-colada-25cl-72528.html,bebidas
,Bebida energética Contact 25cl,0.4,"(1,60€/LITRO)",,https://www.ahorramas.com/bebida-energetica-contact-25cl-78652.html,bebidas
,Ginebra Puerto de Indias 70cl strawberry,16.45,"(23,50€/LITRO)",,https://www.ahorramas.com/ginebra-puerto-de-indias-70cl-strawberry-48846.html,bebidas
,Whisky DYC 8 años 70cl,14.4,"(20,57€/LITRO)",,https://www.ahorramas.com/whisky-dyc-8-anos-70cl-78878.html,bebidas
,Licor de hierbas El Artesano 70cl,6.1,"(8,71€/LITRO)",,https://www.ahorramas.com/licor-de-hierbas-el-artesano-70cl-2374.html,bebidas
,"Cerveza sin alcohol San Miguel 0,0% lata 33cl",0.74,"(2,24€/LITRO)",,https://www.ahorramas.com/cerveza-sin-alcohol-san-miguel-00-lata-33cl-55062.html,bebidas
,Vino tinto DO La Mancha El Vínculo crianza,11.0,"(14,67€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-la-mancha-el-vinculo-crianza-17169.html,bebidas
,"Agua Font Vella sensacion 1,25l limón",1.79,"(1,56€/LITRO)",,https://www.ahorramas.com/agua-font-vella-sensacion-125l-limon-73161.html,bebidas
,Vino tinto D.O Rivera del Duero Figuero 75cl Tempranillo,11.75,"(15,67€/LITRO)",,https://www.ahorramas.com/vino-tinto-d.o-rivera-del-duero-figuero-75cl-tempranillo-45764.html,bebidas
,Licor limoncello Brisamare 70cl,6.85,"(9,79€/LITRO)",,https://www.ahorramas.com/licor-limoncello-brisamare-70cl-34676.html,bebidas
,Vino tinto DO Oporto Osborne Tawny,7.45,"(9,93€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-oporto-osborne-tawny-52342.html,bebidas
,Vino tinto DO Jumilla Castillo San Simón crianza,2.75,"(3,67€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-jumilla-castillo-san-simon-crianza-68233.html,bebidas
,Vino tinto DO Valdepeñas Señorío los Llanos reserva,2.95,"(3,93€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-valdepenas-senorio-los-llanos-reserva-77470.html,bebidas
,Bebida espirituosa Veterano 1l,9.69,"(9,69€/LITRO)",,https://www.ahorramas.com/bebida-espirituosa-veterano-1l-81060.html,bebidas
,Vino blanco DO La Mancha Yugo joven,4.25,"(5,67€/LITRO)",,https://www.ahorramas.com/vino-blanco-do-la-mancha-yugo-joven-8365.html,bebidas
,Vino tinto DO Ribera del Duero Viñamayor roble,8.15,"(10,87€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-ribera-del-duero-vinamayor-roble-59647.html,bebidas
,Vino tinto Castilla Finca Río Negro,18.75,"(25,00€/LITRO)",,https://www.ahorramas.com/vino-tinto-castilla-finca-rio-negro-44981.html,bebidas
,Vino blanco DO Rueda Cuatro Rayas verdejo,5.75,"(7,67€/LITRO)",,https://www.ahorramas.com/vino-blanco-do-rueda-cuatro-rayas-verdejo-7130.html,bebidas
,Refresco cola Coca-Cola Sabor Original 2l Botella,2.15,"(1,07€/LITRO)",,https://www.ahorramas.com/refresco-cola-coca-cola-sabor-original-2l-botella-77458.html,bebidas
,Cava brut gran livenza 75cl,3.3,"(4,40€/LITRO)",,https://www.ahorramas.com/cava-brut-gran-livenza-75cl-37678.html,bebidas
,Cava brut nature Jaume Serra 75cl,3.95,"(5,27€/LITRO)",,https://www.ahorramas.com/cava-brut-nature-jaume-serra-75cl-68243.html,bebidas
,Vino tinto Valdepeñas Cepas Viejas 75cl,4.1,"(5,47€/LITRO)",,https://www.ahorramas.com/vino-tinto-valdepenas-cepas-viejas-75cl-77754.html,bebidas
,Aguardiente de Orujo El Artesano 70cl,7.1,"(10,14€/LITRO)",,https://www.ahorramas.com/aguardiente-de-orujo-el-artesano-70cl-2386.html,bebidas
,Vino blanco DO Rias Baixas Terras Gauda 75cl,15.55,"(20,73€/LITRO)",,https://www.ahorramas.com/vino-blanco-do-rias-baixas-terras-gauda-75cl-63247.html,bebidas
,Vino Tinto Lambrusco dell Emilia Amabile. 75cl,2.3,"(3,07€/LITRO)",,https://www.ahorramas.com/vino-tinto-lambrusco-dell-emilia-amabile.-75cl-74117.html,bebidas
,Vino tinto Viña Xétar,2.99,"(3,99€/LITRO)",,https://www.ahorramas.com/vino-tinto-vina-xetar-47406.html,bebidas
,Bebida energética Monster Energy 50cl ultra fiesta mango lata,1.79,"(3,58€/LITRO)",,https://www.ahorramas.com/bebida-energetica-monster-energy-50cl-ultra-fiesta-mango-lata-52143.html,bebidas
,Zumo Shot Via Nature 100ml Curcuma,1.25,"(12,50€/LITRO)",,https://www.ahorramas.com/zumo-shot-via-nature-100ml-curcuma-72253.html,bebidas
,"Bonaval Cava Blanco Brut 11,5% Botella 75 cl",3.95,"(3,95€/LITRO)",,https://www.ahorramas.com/bonaval-cava-blanco-brut-115-botella-75-cl-87582.html,bebidas
,Smothie Summum 250ml Piña-Mango-Coco,1.5,"(6,00€/LITRO)",,https://www.ahorramas.com/smothie-summum-250ml-pina-mango-coco-87842.html,bebidas
,Vino tinto con D.O Navarra crianza Señorío de Sarria 75 cl,5.59,"(7,45€/LITRO)",,https://www.ahorramas.com/vino-tinto-con-d.o-navarra-crianza-senorio-de-sarria-75-cl-95549.html,bebidas
,Bebida orgánica kombucha con limón y espirulina Viver 330ml,2.49,"(7,55€/LITRO)",,https://www.ahorramas.com/bebida-organica-kombucha-con-limon-y-espirulina-viver-330ml-97218.html,bebidas
,Flash sabores 12 uds,1.45,"(1,49€/LITRO)",,https://www.ahorramas.com/flash-sabores-12-uds-77718.html,bebidas
,Cerveza rubia Desperados Mojito botella 33cl,1.5,"(4,55€/LITRO)",,https://www.ahorramas.com/cerveza-rubia-desperados-mojito-botella-33cl-78771.html,bebidas
,Cerveza rubia Inedit Damm botella 33cl,1.68,"(5,09€/LITRO)",,https://www.ahorramas.com/cerveza-rubia-inedit-damm-botella-33cl-19608.html,bebidas
,Cerveza con limón Amstel Radler pack 12 latas,9.24,"(2,33€/LITRO)",,https://www.ahorramas.com/cerveza-con-limon-amstel-radler-pack-12-latas-47995.html,bebidas
,Cerveza rubia sin filtrar 0 0 El Aguila lata 33cl,0.82,"(2,48€/LITRO)",,https://www.ahorramas.com/cerveza-rubia-sin-filtrar-0-0-el-aguila-lata-33cl-87640.html,bebidas
,Vino tinto DO Ribera del Duero Saga crianza,4.2,"(5,60€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-ribera-del-duero-saga-crianza-29836.html,bebidas
,Cerveza doble malta Voll-Damm 50cl,1.47,"(2,94€/LITRO)",,https://www.ahorramas.com/cerveza-doble-malta-voll-damm-50cl-69120.html,bebidas
,Agua de coco 100% natural Tesoro Natural 500 ml,1.99,"(3,98€/LITRO)",,https://www.ahorramas.com/agua-de-coco-100-natural-tesoro-natural-500-ml-34565.html,bebidas
,Bebida espirituosa Maestranza 1l,6.0,"(6,00€/LITRO)",,https://www.ahorramas.com/bebida-espirituosa-maestranza-1l-36986.html,bebidas
,Vino tinto DO Ribera del Duero Condado Haza crianza,13.3,"(17,73€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-ribera-del-duero-condado-haza-crianza-69076.html,bebidas
,Whisky William Lawson 70cl Escocia,10.99,"(15,70€/LITRO)",,https://www.ahorramas.com/whisky-william-lawson-70cl-escocia-34733.html,bebidas
,Vino tinto DO Castilla Berberana Carta de Plata tempranillo,3.75,"(5,00€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-castilla-berberana-carta-de-plata-tempranillo-79072.html,bebidas
,Vino blanco DO Valdeorras EL Confidente Godello 75cl,9.99,"(13,32€/LITRO)",,https://www.ahorramas.com/vino-blanco-do-valdeorras-el-confidente-godello-75cl-38655.html,bebidas
,Cava brut nature Juve&Camps Gran Reserva,21.3,"(28,40€/LITRO)",,https://www.ahorramas.com/cava-brut-nature-juvecamps-gran-reserva-64917.html,bebidas
,Refresco cola Coca-Cola lata 33cl light,0.95,"(2,88€/LITRO)",,https://www.ahorramas.com/refresco-cola-coca-cola-lata-33cl-light-26470.html,bebidas
,Zumo de melocotón y uva 100% exprimido Don Simón 1l,2.3,"(2,30€/LITRO)",,https://www.ahorramas.com/zumo-de-melocoton-y-uva-100-exprimido-don-simon-1l-75782.html,bebidas
,Vino tinto DO Toro Matsu El Pícaro,9.4,"(12,53€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-toro-matsu-el-picaro-40677.html,bebidas
,Gasificante para repostería El Tigre 8 sobres,0.94,"(24,10€/KILO)",,https://www.ahorramas.com/gasificante-para-reposteria-el-tigre-8-sobres-70448.html,bebidas
,Cerveza sin alcohol San Miguel 00 Tostada 33cl,0.75,"(2,27€/LITRO)",,https://www.ahorramas.com/cerveza-sin-alcohol-san-miguel-00-tostada-33cl-65255.html,bebidas
,Pacharán El Artesano 1l,6.9,"(6,90€/LITRO)",,https://www.ahorramas.com/pacharan-el-artesano-1l-32592.html,bebidas
,Vino tinto DO Uclés Finca Estacada tempranillo,4.05,"(5,40€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-ucles-finca-estacada-tempranillo-73753.html,bebidas
,Vermouth blanco Maestroni 1l,3.0,"(3,00€/LITRO)",,https://www.ahorramas.com/vermouth-blanco-maestroni-1l-39766.html,bebidas
,Cerveza sin gluten naturepils nómada 33cl botella,2.01,"(6,09€/LITRO)",,https://www.ahorramas.com/cerveza-sin-gluten-naturepils-nomada-33cl-botella-74010.html,bebidas
,Vino tinto DO La Mancha Torre de Gazate crianza,6.59,"(8,79€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-la-mancha-torre-de-gazate-crianza-8367.html,bebidas
,Vino tinto DO La Mancha Yugo tempranillo,4.25,"(5,67€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-la-mancha-yugo-tempranillo-8363.html,bebidas
,Vino tinto DO Rioja Tejar Viejo,2.55,"(3,40€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-rioja-tejar-viejo-26305.html,bebidas
,Vino rosado Lambrusco Maestri Cantinieri 75cl,2.3,"(3,07€/LITRO)",,https://www.ahorramas.com/vino-rosado-lambrusco-maestri-cantinieri-75cl-44055.html,bebidas
,Vino tinto DO Somontano Enate merlot,7.75,"(10,33€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-somontano-enate-merlot-23340.html,bebidas
,Vino tinto DO Rioja Ederra crianza,7.95,"(10,60€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-rioja-ederra-crianza-53043.html,bebidas
,Vino tinto DO Bierzo Tilenus roble,9.9,"(13,20€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-bierzo-tilenus-roble-56435.html,bebidas
,Vino tinto DO Ribera del Duero Cepa 21 cosecha,21.75,"(29,00€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-ribera-del-duero-cepa-21-cosecha-50112.html,bebidas
,Vino tinto DO Rioja Muga crianza,19.25,"(25,67€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-rioja-muga-crianza-15007.html,bebidas
,Vino blanco DO Rueda Sanz verdejo,7.75,"(10,33€/LITRO)",,https://www.ahorramas.com/vino-blanco-do-rueda-sanz-verdejo-45741.html,bebidas
,Sidra Asturiana Mayador 75cl,1.6,"(2,13€/LITRO)",,https://www.ahorramas.com/sidra-asturiana-mayador-75cl-53126.html,bebidas
,Cerveza rubia Amstel clásica pack 12 latas 33cl,5.88,"(1,48€/LITRO)",,https://www.ahorramas.com/cerveza-rubia-amstel-clasica-pack-12-latas-33cl-2607.html,bebidas
,Néctar sin azúcar brick con mango y manzana Alipende 1l,1.25,"(1,25€/LITRO)",,https://www.ahorramas.com/nectar-sin-azucar-brick-con-mango-y-manzana-alipende-1l-95917.html,bebidas
,Zumo de tomate Alipende brik 1l,1.05,"(1,05€/LITRO)",,https://www.ahorramas.com/zumo-de-tomate-alipende-brik-1l-48021.html,bebidas
,Vino tinto DO Bierzo Guerra crianza,3.9,"(5,20€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-bierzo-guerra-crianza-40513.html,bebidas
,Vino blanco DO La Mancha Añil fresh joven,5.79,"(7,72€/LITRO)",,https://www.ahorramas.com/vino-blanco-do-la-mancha-anil-fresh-joven-8366.html,bebidas
,Vino tinto DO Ribera del Duero Castillo Monje Roble 75cl,4.5,"(6,00€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-ribera-del-duero-castillo-monje-roble-75cl-55031.html,bebidas
,LOTE 1kg de magro + 1kg de aguja de cerdo,4.49,"(4,49€/Kg)|(6,49€/Kg)",,https://www.ahorramas.com/lote-1kg-de-magro-1kg-de-aguja-de-cerdo-71257.html,frescos
,LOTE 2 kg de pechugas de pollo,6.99,"(6,99€/Kg)|(7,99€/Kg)",,https://www.ahorramas.com/lote-2-kg-de-pechugas-de-pollo-75152.html,frescos
,Filetes de añojo 1ªA,17.99,"(17,99€/Kg)|(18,99€/Kg)",,https://www.ahorramas.com/filetes-de-anojo-1aa-26002.html,frescos
,Dorada de ración pieza 400g aproximadamente,5.25,"(13,13€/KILO)|(14,97€/KILO)",,https://www.ahorramas.com/dorada-de-racion-pieza-400g-aproximadamente-33571.html,frescos
,LOTE 2kg de contramuslos de pollo,4.99,"(4,99€/Kg)|(5,99€/Kg)",,https://www.ahorramas.com/lote-2kg-de-contramuslos-de-pollo-84066.html,frescos
,Lote: 250gr Jamón cocido+250gr Pechuga Pavo+250gr Queso Barra Gouda,11.99,"(11,99€/Kg)|(15,91€/Kg)",,https://www.ahorramas.com/lote-250gr-jamon-cocido250gr-pechuga-pavo250gr-queso-barra-gouda-98201.html,frescos
,Mandarina Fontestad,4.39,"(4,39€/Kg)|(4,69€/Kg)",,https://www.ahorramas.com/mandarina-fontestad-52842.html,frescos
,LOTE 2kg de jamoncitos de pollo,3.99,"(3,99€/Kg)|(4,99€/Kg)",,https://www.ahorramas.com/lote-2kg-de-jamoncitos-de-pollo-77497.html,frescos
,LOTE 2 kg de traseros de pollo,3.49,"(3,49€/Kg)|(3,99€/Kg)",,https://www.ahorramas.com/lote-2-kg-de-traseros-de-pollo-74321.html,frescos
,Merluza por medias o enteras,15.99,"(15,99€/Kg)|(18,99€/Kg)",,https://www.ahorramas.com/merluza-por-medias-o-enteras-30077.html,frescos
,Porción de salmón Mowi 3 uds,11.99,"(26,64€/KILO)|(30,00€/KILO)",,https://www.ahorramas.com/porcion-de-salmon-mowi-3-uds-88384.html,frescos
,Pera conferencia,2.29,"(2,29€/Kg)|(2,69€/Kg)",,https://www.ahorramas.com/pera-conferencia-17612.html,frescos
,Entrecotte de vaca,19.99,"(19,99€/Kg)|(22,99€/Kg)",,https://www.ahorramas.com/entrecotte-de-vaca-77211.html,frescos
,"Jamón de cebo 50% raza ibérico Legado 7,5 kg aprox",185.0,"(23,13€/KILO)|(24,88€/KILO)",,https://www.ahorramas.com/jamon-de-cebo-50-raza-iberico-legado-75-kg-aprox-22638.html,frescos
,Manzana golden,2.69,"(2,69€/Kg)|(2,99€/Kg)",,https://www.ahorramas.com/manzana-golden-1660.html,frescos
,Jamón de cebo 50% raza ibérico Legado ibérico al corte,58.0,"(58,00€/Kg)|(68,00€/Kg)",,https://www.ahorramas.com/jamon-de-cebo-50-raza-iberico-legado-iberico-al-corte-10123.html,frescos
,Mini burger angus bandeja de 10 unidades 300g aprox,6.25,"(20,83€/KILO)|(23,33€/KILO)",,https://www.ahorramas.com/mini-burger-angus-bandeja-de-10-unidades-300g-aprox-24926.html,frescos
,Lote:250 gr Jamón curado+250gr Chorizo+250gr Queso mezcla curado,19.99,"(19,99€/Kg)|(24,99€/Kg)",,https://www.ahorramas.com/lote250-gr-jamon-curado250gr-chorizo250gr-queso-mezcla-curado-96339.html,frescos
,Lote: 250gr Jamón curado+250gr Salchichón+250gr Queso mezcla curado,19.99,"(19,99€/Kg)|(24,99€/Kg)",,https://www.ahorramas.com/lote-250gr-jamon-curado250gr-salchichon250gr-queso-mezcla-curado-96340.html,frescos
,Salmón ahumado,40.0,"(40,00€/Kg)|(45,00€/Kg)",,https://www.ahorramas.com/salmon-ahumado-51793.html,frescos
,Pepino,2.15,"(2,15€/Kg)",,https://www.ahorramas.com/pepino-9743.html,frescos
,Lubina ración pieza de aprox 400g,5.99,"(14,97€/KILO)",,https://www.ahorramas.com/lubina-racion-pieza-de-aprox-400g-33570.html,frescos
,Pechuga de pavo Frial asada,21.25,"(21,25€/Kg)",,https://www.ahorramas.com/pechuga-de-pavo-frial-asada-45889.html,frescos
,Patata,1.89,"(1,89€/Kg)",,https://www.ahorramas.com/patata-2078.html,frescos
,Lomo pez espada,17.99,"(17,99€/Kg)",,https://www.ahorramas.com/lomo-pez-espada-18233.html,frescos
,Salmón en lomos,23.99,"(23,99€/Kg)",,https://www.ahorramas.com/salmon-en-lomos-10310.html,frescos
,Pechuga de pollo,7.99,"(7,99€/Kg)",,https://www.ahorramas.com/pechuga-de-pollo-10634.html,frescos
,Pimiento verde italiano,2.69,"(2,69€/Kg)",,https://www.ahorramas.com/pimiento-verde-italiano-1607.html,frescos
,Tomate ensalada,2.99,"(2,99€/Kg)",,https://www.ahorramas.com/tomate-ensalada-1567.html,frescos
,Burger meat de añojo Angus 150g,2.75,"(18,33€/KILO)",,https://www.ahorramas.com/burger-meat-de-anojo-angus-150g-24865.html,frescos
,LOTE de Pollo: 1Kg de Pechugas + 1Kg de Alas,6.49,"(6,49€/Kg)",,https://www.ahorramas.com/lote-de-pollo-1kg-de-pechugas-1kg-de-alas-54514.html,frescos
,Lomo de cerdo ibérico adobado,24.99,"(24,99€/Kg)",,https://www.ahorramas.com/lomo-de-cerdo-iberico-adobado-31138.html,frescos
,Manzana roja,2.79,"(2,79€/Kg)",,https://www.ahorramas.com/manzana-roja-59970.html,frescos
,Solomillo de cerdo,9.99,"(9,99€/Kg)",,https://www.ahorramas.com/solomillo-de-cerdo-10124.html,frescos
,Salmón en rodajas,19.99,"(19,99€/Kg)",,https://www.ahorramas.com/salmon-en-rodajas-13679.html,frescos
,Limón,2.99,"(2,99€/Kg)",,https://www.ahorramas.com/limon-10432.html,frescos
,Pechuga de pavo adobada,9.99,"(9,99€/Kg)",,https://www.ahorramas.com/pechuga-de-pavo-adobada-11059.html,frescos
,Pechuga de pavo,9.99,"(9,99€/Kg)",,https://www.ahorramas.com/pechuga-de-pavo-21513.html,frescos
,LOTE 1kg de cinta de lomo fresca + 1kg de chuleta de aguja,6.99,"(6,99€/Kg)",,https://www.ahorramas.com/lote-1kg-de-cinta-de-lomo-fresca-1kg-de-chuleta-de-aguja-98119.html,frescos
,Chuletas de pavo al ajillo,8.99,"(8,99€/Kg)",,https://www.ahorramas.com/chuletas-de-pavo-al-ajillo-77906.html,frescos
,Cebolla dulce,2.99,"(2,99€/Kg)",,https://www.ahorramas.com/cebolla-dulce-48481.html,frescos
,Entrañas de añojo,15.99,"(15,99€/Kg)",,https://www.ahorramas.com/entranas-de-anojo-32217.html,frescos
,Secreto de cerdo duroc,10.99,"(10,99€/Kg)",,https://www.ahorramas.com/secreto-de-cerdo-duroc-14061.html,frescos
,LOTE 2kg de alas de pollo,4.99,"(4,99€/Kg)",,https://www.ahorramas.com/lote-2kg-de-alas-de-pollo-70476.html,frescos
,Batata,2.69,"(2,69€/Kg)",,https://www.ahorramas.com/batata-5480.html,frescos
,Potón del Pacífico en anillas,11.99,"(11,99€/Kg)",,https://www.ahorramas.com/poton-del-pacifico-en-anillas-24534.html,frescos
,Rotti de cerdo duroc para asar peso aproximado pieza 500g,6.99,"(6,99€/Kg)",,https://www.ahorramas.com/rotti-de-cerdo-duroc-para-asar-peso-aproximado-pieza-500g-38117.html,frescos
,Tomate pera,2.89,"(2,89€/Kg)",,https://www.ahorramas.com/tomate-pera-14086.html,frescos
,Longaniza blanca de cerdo fresca,7.99,"(7,99€/Kg)",,https://www.ahorramas.com/longaniza-blanca-de-cerdo-fresca-66010.html,frescos
,Jamón cocido extra Campofrío,14.29,"(14,29€/Kg)",,https://www.ahorramas.com/jamon-cocido-extra-campofrio-1712.html,frescos
,Tira de costilla de cerdo,10.99,"(10,99€/Kg)",,https://www.ahorramas.com/tira-de-costilla-de-cerdo-10115.html,frescos
